ID,Area,Role,ClearanceLevel
178276,Reading Room,Guard,4
178282,Entrance,Supervisor,2
178288,Reading Room,Guard,5
178307,Entrance,Guard,2
178311,Entrance,Guard,2
178321,Archives,Guard,3
178324,Reading Room,Guard,1
178338,Archives,Guard,1
178340,Reading Room,Guard,3
178352,Reading Room,Supervisor,4
178355,Reading Room,Guard,5
178360,Entrance,Guard,2
178368,Archives,Supervisor,2
178371,Archives,Guard,3
178379,Archives,Guard,1
178387,Entrance,Supervisor,5
178393,Reading Room,Supervisor,3
178394,Reading Room,Supervisor,2
178395,Entrance,Guard,1
178401,Entrance,Guard,3
178402,Archives,Guard,4
178405,Archives,Supervisor,2
178407,Entrance,Guard,4
178419,Entrance,Supervisor,5
178421,Entrance,Guard,1
178422,Reading Room,Guard,3
178424,Reading Room,Guard,3
178440,Reading Room,Guard,4
178443,Reading Room,Guard,1
178444,Entrance,Guard,5
178446,Entrance,Supervisor,2
178455,Entrance,Guard,2
178456,Entrance,Supervisor,3
178457,Archives,Guard,3
178461,Entrance,Supervisor,5
178471,Entrance,Guard,5
178473,Reading Room,Guard,5
178489,Entrance,Supervisor,4
178493,Reading Room,Guard,1
178501,Reading Room,Guard,2
178504,Reading Room,Guard,1
178505,Reading Room,Supervisor,3
178513,Archives,Guard,1
178515,Reading Room,Guard,5
178516,Entrance,Supervisor,2
178521,Reading Room,Supervisor,4
178524,Reading Room,Guard,3
178529,Archives,Supervisor,3
178532,Archives,Guard,4
178537,Reading Room,Guard,1
178540,Reading Room,Supervisor,1
178550,Archives,Supervisor,2
178554,Reading Room,Supervisor,5
178556,Archives,Guard,2
178565,Reading Room,Guard,1
178569,Reading Room,Guard,1
178573,Archives,Supervisor,5
178577,Reading Room,Guard,2
178578,Entrance,Guard,1
178589,Archives,Supervisor,3
178597,Archives,Guard,4
178606,Reading Room,Supervisor,4
178607,Archives,Supervisor,4
178642,Reading Room,Guard,4
178648,Reading Room,Supervisor,1
178654,Archives,Supervisor,5
178662,Archives,Guard,1
178665,Archives,Guard,2
178679,Archives,Guard,2
178681,Reading Room,Guard,1
178682,Entrance,Guard,5
178688,Entrance,Guard,1
178697,Reading Room,Guard,2
178701,Archives,Guard,1
178715,Entrance,Guard,3
178718,Entrance,Guard,4
178720,Entrance,Guard,2
178721,Reading Room,Guard,5
178729,Entrance,Guard,5
178731,Entrance,Guard,5
178735,Reading Room,Guard,3
178741,Entrance,Guard,3
178744,Archives,Guard,4
178746,Archives,Supervisor,5
178747,Entrance,Supervisor,2
178749,Archives,Supervisor,2
178761,Archives,Guard,2
178774,Reading Room,Guard,2
178785,Reading Room,Supervisor,4
178787,Entrance,Supervisor,1
178793,Reading Room,Supervisor,1
178800,Reading Room,Guard,5
178808,Reading Room,Guard,3
178817,Archives,Supervisor,5
178821,Entrance,Guard,1
178838,Archives,Guard,3
178842,Reading Room,Supervisor,1
178851,Reading Room,Supervisor,3
178852,Archives,Supervisor,5
178854,Archives,Supervisor,4
178870,Entrance,Guard,3
178878,Reading Room,Guard,3
178881,Entrance,Guard,5
178897,Entrance,Supervisor,4
178903,Reading Room,Supervisor,2
178910,Archives,Supervisor,2
178911,Reading Room,Supervisor,2
178916,Archives,Supervisor,5
178921,Archives,Guard,1
178926,Entrance,Guard,3
178929,Entrance,Supervisor,5
178931,Reading Room,Guard,1
178932,Archives,Guard,2
178939,Archives,Supervisor,1
178942,Reading Room,Guard,5
178951,Reading Room,Supervisor,4
178963,Archives,Supervisor,3
178968,Reading Room,Supervisor,2
178972,Archives,Supervisor,1
178983,Entrance,Guard,2
178985,Reading Room,Supervisor,5
178991,Archives,Supervisor,1
178993,Entrance,Guard,5
178996,Entrance,Guard,2
179001,Reading Room,Supervisor,2
179002,Archives,Guard,5
179012,Reading Room,Guard,1
179027,Archives,Supervisor,3
179033,Reading Room,Guard,3
179037,Entrance,Supervisor,3
179047,Entrance,Supervisor,5
179049,Archives,Guard,1
179065,Reading Room,Guard,2
179068,Archives,Supervisor,1
179084,Archives,Guard,4
179089,Archives,Guard,3
179095,Archives,Guard,4
179102,Archives,Guard,2
179109,Entrance,Supervisor,4
179115,Reading Room,Guard,2
179117,Reading Room,Guard,3
179120,Archives,Supervisor,4
179121,Archives,Supervisor,5
179130,Reading Room,Supervisor,1
179139,Reading Room,Supervisor,1
179149,Entrance,Supervisor,5
179154,Reading Room,Supervisor,4
179157,Entrance,Supervisor,3
179162,Archives,Supervisor,5
179163,Archives,Supervisor,1
179167,Reading Room,Supervisor,5
179169,Reading Room,Supervisor,3
179182,Archives,Guard,2
179183,Entrance,Supervisor,4
179184,Reading Room,Supervisor,5
179197,Archives,Supervisor,1
179202,Archives,Guard,1
179205,Archives,Guard,4
179215,Reading Room,Guard,1
179227,Entrance,Supervisor,2
179236,Entrance,Guard,3
179240,Entrance,Guard,2
179242,Archives,Guard,5
179245,Entrance,Guard,4
179247,Archives,Guard,5
179257,Archives,Supervisor,4
179260,Archives,Supervisor,4
179265,Entrance,Guard,4
179266,Archives,Supervisor,5
179268,Archives,Guard,4
179269,Archives,Guard,5
179300,Reading Room,Supervisor,3
179302,Archives,Guard,1
179306,Entrance,Supervisor,3
179308,Archives,Supervisor,4
179312,Entrance,Guard,1
179313,Entrance,Supervisor,2
179322,Archives,Guard,3
179327,Entrance,Guard,3
179332,Entrance,Guard,1
179337,Archives,Guard,2
179338,Archives,Supervisor,3
179342,Archives,Supervisor,2
179343,Reading Room,Guard,2
179344,Reading Room,Guard,3
179347,Archives,Guard,2
179348,Reading Room,Supervisor,3
179349,Entrance,Guard,4
179356,Archives,Guard,3
179360,Reading Room,Supervisor,4
179366,Archives,Guard,1
179367,Reading Room,Guard,4
179370,Archives,Guard,5
179372,Archives,Guard,4
179376,Reading Room,Guard,1
179381,Entrance,Supervisor,1
179385,Reading Room,Supervisor,2
179386,Reading Room,Guard,4
179392,Reading Room,Supervisor,3
179400,Entrance,Guard,5
179406,Archives,Supervisor,2
179407,Archives,Guard,3
179408,Entrance,Guard,3
179415,Reading Room,Supervisor,5
179420,Archives,Supervisor,2
179421,Reading Room,Supervisor,3
179424,Reading Room,Guard,2
179442,Archives,Supervisor,5
179453,Entrance,Supervisor,2
179454,Archives,Guard,5
179461,Reading Room,Supervisor,5
179462,Reading Room,Supervisor,2
179467,Reading Room,Guard,4
179469,Reading Room,Guard,3
179480,Reading Room,Guard,4
179490,Archives,Supervisor,5
179493,Reading Room,Guard,3
179501,Entrance,Supervisor,5
179503,Reading Room,Guard,4
179504,Reading Room,Supervisor,1
179513,Entrance,Guard,1
179516,Entrance,Guard,1
179520,Archives,Guard,5
179530,Archives,Guard,5
179535,Entrance,Supervisor,5
179536,Entrance,Guard,1
179548,Reading Room,Supervisor,1
179552,Archives,Guard,1
179557,Entrance,Supervisor,3
179558,Archives,Guard,1
179562,Archives,Supervisor,3
179571,Reading Room,Guard,5
179575,Reading Room,Guard,4
179577,Reading Room,Guard,1
179584,Archives,Supervisor,4
179591,Reading Room,Supervisor,3
179602,Archives,Supervisor,4
179611,Reading Room,Supervisor,4
179612,Reading Room,Supervisor,4
179619,Entrance,Supervisor,2
179620,Archives,Supervisor,5
179626,Archives,Guard,2
179628,Entrance,Supervisor,2
179629,Entrance,Supervisor,2
179636,Reading Room,Guard,3
179639,Entrance,Supervisor,2
179640,Reading Room,Supervisor,4
179642,Archives,Supervisor,1
179645,Entrance,Supervisor,5
179649,Archives,Supervisor,3
179651,Reading Room,Supervisor,3
179659,Reading Room,Supervisor,4
179667,Archives,Supervisor,5
179669,Archives,Supervisor,5
179671,Archives,Guard,1
179672,Reading Room,Guard,1
179675,Archives,Guard,5
179689,Entrance,Guard,4
179691,Reading Room,Guard,1
179694,Reading Room,Supervisor,5
179695,Reading Room,Guard,3
179699,Entrance,Supervisor,3
179703,Archives,Guard,4
179707,Reading Room,Supervisor,1
179723,Reading Room,Guard,3
179725,Entrance,Supervisor,5
179728,Entrance,Guard,3
179733,Entrance,Guard,1
179735,Archives,Supervisor,3
179743,Reading Room,Guard,1
179747,Entrance,Guard,5
179754,Archives,Guard,5
179760,Archives,Supervisor,2
179767,Entrance,Guard,1
179769,Archives,Guard,3
179781,Archives,Guard,1
179794,Entrance,Supervisor,5
179795,Entrance,Supervisor,3
179796,Reading Room,Supervisor,5
179798,Entrance,Supervisor,1
179803,Reading Room,Supervisor,2
179811,Entrance,Guard,4
179815,Reading Room,Supervisor,1
179833,Archives,Supervisor,1
179834,Reading Room,Guard,3
179841,Reading Room,Guard,4
179844,Archives,Supervisor,3
179847,Archives,Supervisor,1
179852,Reading Room,Guard,5
179853,Entrance,Guard,3
179855,Entrance,Supervisor,3
179860,Reading Room,Guard,2
179861,Entrance,Supervisor,2
179867,Reading Room,Guard,5
179868,Archives,Guard,3
179872,Reading Room,Guard,2
179873,Entrance,Supervisor,2
179874,Reading Room,Supervisor,1
179878,Entrance,Supervisor,1
179884,Entrance,Supervisor,2
179887,Archives,Supervisor,5
179891,Reading Room,Guard,1
179894,Entrance,Supervisor,5
179898,Entrance,Supervisor,4
179901,Archives,Supervisor,5
179907,Archives,Guard,3
179917,Reading Room,Supervisor,4
179922,Reading Room,Guard,3
179927,Entrance,Supervisor,1
179936,Archives,Guard,1
179952,Entrance,Guard,5
179954,Entrance,Guard,5
179955,Reading Room,Guard,1
179960,Reading Room,Supervisor,5
179961,Reading Room,Guard,4
179963,Reading Room,Guard,3
179970,Reading Room,Guard,5
179987,Entrance,Guard,3
180006,Entrance,Guard,5
180016,Entrance,Guard,4
180019,Archives,Guard,5
180023,Entrance,Supervisor,3
180029,Archives,Supervisor,2
180030,Entrance,Guard,4
180031,Reading Room,Supervisor,2
180036,Archives,Supervisor,2
180044,Entrance,Supervisor,2
180048,Entrance,Supervisor,2
180055,Reading Room,Supervisor,5
180058,Archives,Guard,5
180067,Reading Room,Supervisor,5
180071,Reading Room,Guard,1
180074,Entrance,Guard,3
180082,Archives,Supervisor,4
180083,Reading Room,Guard,2
180088,Entrance,Guard,5
180089,Reading Room,Supervisor,4
180090,Reading Room,Supervisor,4
180092,Archives,Guard,2
180094,Entrance,Supervisor,5
180106,Archives,Supervisor,3
180108,Entrance,Supervisor,1
180110,Reading Room,Supervisor,5
180112,Entrance,Guard,2
180119,Entrance,Guard,5
180133,Entrance,Guard,2
180139,Reading Room,Supervisor,5
180155,Entrance,Supervisor,3
180160,Reading Room,Supervisor,5
180179,Entrance,Guard,2
180180,Entrance,Supervisor,1
180187,Entrance,Guard,4
180189,Reading Room,Supervisor,5
180190,Reading Room,Supervisor,5
180191,Archives,Guard,2
180198,Archives,Guard,3
180199,Entrance,Guard,3
180200,Entrance,Guard,1
180201,Reading Room,Guard,1
180209,Archives,Supervisor,5
180219,Entrance,Guard,4
180229,Archives,Supervisor,2
180232,Entrance,Guard,3
180234,Archives,Guard,4
180239,Entrance,Supervisor,2
180240,Reading Room,Guard,3
180247,Entrance,Supervisor,3
180261,Reading Room,Guard,1
180262,Reading Room,Supervisor,1
180278,Entrance,Guard,3
180283,Archives,Supervisor,5
180287,Entrance,Supervisor,2
180288,Archives,Guard,5
180291,Entrance,Guard,5
180292,Entrance,Guard,3
180298,Entrance,Supervisor,2
180299,Reading Room,Guard,2
180300,Archives,Guard,2
180301,Archives,Guard,3
180303,Entrance,Guard,1
180306,Reading Room,Guard,5
180307,Archives,Supervisor,3
180311,Reading Room,Guard,1
180316,Entrance,Guard,1
180317,Entrance,Guard,3
180322,Archives,Supervisor,3
180323,Reading Room,Supervisor,3
180331,Reading Room,Guard,1
180335,Archives,Guard,5
180341,Reading Room,Supervisor,3
180350,Reading Room,Guard,1
180357,Entrance,Guard,2
180378,Reading Room,Supervisor,4
180380,Reading Room,Guard,5
180385,Reading Room,Guard,2
180389,Archives,Guard,5
180397,Archives,Guard,1
180401,Archives,Guard,5
180407,Reading Room,Guard,5
180418,Archives,Guard,3
180428,Archives,Guard,4
180431,Reading Room,Supervisor,3
180454,Reading Room,Supervisor,5
180464,Entrance,Guard,4
180466,Entrance,Guard,2
180470,Reading Room,Supervisor,1
180474,Archives,Supervisor,2
180476,Reading Room,Guard,4
180480,Reading Room,Guard,4
180483,Reading Room,Guard,5
180491,Archives,Supervisor,3
180499,Entrance,Guard,5
180509,Archives,Guard,2
180512,Entrance,Supervisor,4
180522,Reading Room,Guard,2
180526,Reading Room,Guard,4
180529,Entrance,Supervisor,2
180533,Reading Room,Guard,1
180534,Reading Room,Guard,2
180535,Entrance,Supervisor,5
180541,Entrance,Guard,2
180542,Archives,Guard,3
180558,Reading Room,Supervisor,2
180560,Archives,Guard,3
180561,Entrance,Supervisor,2
180566,Entrance,Supervisor,3
180575,Entrance,Supervisor,4
180583,Reading Room,Guard,4
180590,Archives,Guard,5
180602,Reading Room,Guard,1
180609,Archives,Guard,5
180611,Entrance,Supervisor,4
180613,Reading Room,Supervisor,2
180617,Entrance,Guard,2
180622,Archives,Supervisor,1
180623,Entrance,Guard,3
180626,Archives,Supervisor,4
180627,Reading Room,Supervisor,1
180629,Reading Room,Supervisor,1
180630,Entrance,Supervisor,4
180648,Entrance,Guard,2
180649,Entrance,Supervisor,4
180650,Archives,Supervisor,1
180661,Entrance,Supervisor,5
180663,Archives,Guard,3
180668,Archives,Guard,2
180674,Archives,Guard,2
180682,Archives,Supervisor,4
180691,Entrance,Guard,5
180696,Entrance,Guard,4
180697,Entrance,Guard,2
180698,Archives,Supervisor,3
180699,Reading Room,Guard,2
180705,Entrance,Supervisor,3
180712,Reading Room,Guard,3
180719,Archives,Guard,5
180725,Reading Room,Supervisor,2
180728,Reading Room,Guard,4
180733,Archives,Guard,4
180734,Entrance,Supervisor,4
180743,Archives,Guard,4
180745,Archives,Supervisor,1
180746,Reading Room,Supervisor,3
180750,Reading Room,Supervisor,4
180752,Reading Room,Guard,5
180753,Reading Room,Guard,2
180756,Archives,Supervisor,1
180758,Entrance,Guard,1
180763,Archives,Guard,2
180773,Entrance,Guard,4
180775,Entrance,Supervisor,3
180777,Reading Room,Supervisor,5
180798,Archives,Guard,1
180809,Archives,Supervisor,2
180817,Archives,Supervisor,4
180820,Reading Room,Supervisor,2
180852,Archives,Guard,1
180856,Entrance,Guard,3
180859,Reading Room,Supervisor,3
180864,Reading Room,Guard,4
180867,Reading Room,Supervisor,3
180868,Archives,Supervisor,1
180870,Entrance,Guard,4
180881,Entrance,Guard,2
180882,Entrance,Guard,5
180888,Archives,Guard,4
180892,Reading Room,Supervisor,1
180897,Archives,Supervisor,3
180898,Reading Room,Supervisor,5
180907,Entrance,Guard,2
180920,Archives,Guard,4
180925,Reading Room,Supervisor,5
180929,Reading Room,Guard,1
180936,Entrance,Supervisor,2
180937,Entrance,Guard,2
180942,Reading Room,Supervisor,1
180949,Archives,Guard,3
180953,Reading Room,Supervisor,3
180956,Archives,Guard,2
180968,Entrance,Guard,1
180969,Archives,Guard,1
180992,Entrance,Guard,4
180999,Entrance,Supervisor,3
181014,Archives,Guard,3
181015,Archives,Guard,3
181019,Archives,Supervisor,1
181023,Reading Room,Guard,1
181025,Reading Room,Supervisor,2
181030,Archives,Supervisor,2
181034,Entrance,Guard,3
181037,Reading Room,Guard,2
181055,Archives,Guard,5
181060,Reading Room,Supervisor,4
181061,Archives,Supervisor,3
181062,Reading Room,Supervisor,4
181072,Reading Room,Guard,1
181076,Archives,Supervisor,2
181090,Reading Room,Supervisor,5
181092,Entrance,Supervisor,1
181096,Archives,Guard,5
181098,Entrance,Supervisor,1
181100,Archives,Supervisor,1
181102,Archives,Supervisor,4
181109,Archives,Guard,2
181118,Entrance,Guard,2
181120,Entrance,Guard,2
181124,Entrance,Guard,3
181132,Archives,Guard,3
181141,Archives,Supervisor,1
181153,Reading Room,Guard,1
181154,Reading Room,Supervisor,5
181159,Entrance,Guard,1
181163,Entrance,Guard,1
181172,Entrance,Supervisor,1
181175,Entrance,Guard,5
181176,Archives,Supervisor,3
181183,Archives,Supervisor,1
181197,Reading Room,Guard,2
181206,Archives,Guard,1
181211,Reading Room,Guard,5
181213,Archives,Supervisor,5
181214,Entrance,Guard,5
181218,Archives,Supervisor,5
181222,Reading Room,Guard,3
181232,Reading Room,Guard,4
181246,Entrance,Supervisor,3
181250,Archives,Supervisor,4
181252,Reading Room,Guard,1
181256,Archives,Supervisor,2
181261,Entrance,Supervisor,5
181268,Entrance,Supervisor,1
181269,Reading Room,Supervisor,3
181276,Archives,Supervisor,1
181282,Entrance,Supervisor,1
181289,Entrance,Supervisor,5
181302,Reading Room,Supervisor,3
181311,Archives,Supervisor,5
181314,Archives,Guard,4
181318,Entrance,Guard,5
181329,Entrance,Guard,1
181330,Archives,Supervisor,3
181336,Entrance,Guard,4
181346,Archives,Supervisor,5
181359,Entrance,Supervisor,5
181364,Archives,Guard,5
181368,Entrance,Supervisor,5
181370,Entrance,Guard,4
181376,Reading Room,Guard,1
181377,Reading Room,Guard,4
181379,Reading Room,Supervisor,4
181394,Archives,Guard,2
181399,Archives,Guard,4
181401,Entrance,Supervisor,4
181403,Entrance,Supervisor,2
181411,Archives,Guard,5
181423,Reading Room,Guard,3
181427,Entrance,Supervisor,5
181428,Archives,Guard,3
181438,Archives,Supervisor,4
181452,Entrance,Guard,4
181457,Archives,Supervisor,4
181459,Reading Room,Supervisor,1
181460,Entrance,Guard,5
181461,Archives,Supervisor,5
181463,Entrance,Guard,2
181468,Archives,Supervisor,1
181469,Archives,Supervisor,4
181487,Reading Room,Supervisor,4
181492,Archives,Supervisor,5
181495,Entrance,Guard,1
181503,Entrance,Supervisor,2
181507,Reading Room,Supervisor,2
181508,Entrance,Guard,1
181510,Entrance,Guard,2
181513,Reading Room,Supervisor,4
181518,Archives,Guard,2
181526,Entrance,Guard,2
181527,Archives,Supervisor,5
181528,Reading Room,Supervisor,1
181538,Entrance,Guard,3
181540,Reading Room,Guard,3
181541,Archives,Supervisor,4
181551,Reading Room,Guard,2
181554,Archives,Guard,2
181561,Archives,Supervisor,1
181565,Entrance,Supervisor,4
181567,Reading Room,Guard,4
181575,Archives,Supervisor,5
181577,Reading Room,Guard,2
181580,Archives,Supervisor,2
181582,Entrance,Guard,4
181587,Archives,Supervisor,2
181593,Archives,Supervisor,4
181594,Entrance,Supervisor,1
181596,Reading Room,Supervisor,3
181605,Entrance,Supervisor,3
181608,Entrance,Guard,2
181618,Entrance,Guard,5
181621,Archives,Guard,1
181629,Reading Room,Guard,2
181635,Archives,Guard,5
181640,Entrance,Guard,4
181653,Reading Room,Guard,3
181676,Entrance,Supervisor,5
181681,Reading Room,Supervisor,3
181686,Reading Room,Guard,2
181698,Entrance,Supervisor,2
181699,Entrance,Supervisor,3
181704,Archives,Supervisor,3
181705,Entrance,Supervisor,4
181714,Archives,Guard,3
181718,Entrance,Supervisor,5
181726,Reading Room,Guard,4
181733,Entrance,Supervisor,5
181735,Reading Room,Guard,3
181741,Archives,Guard,2
181747,Archives,Supervisor,5
181755,Archives,Guard,4
181771,Archives,Guard,5
181774,Archives,Supervisor,4
181775,Entrance,Supervisor,5
181787,Reading Room,Supervisor,3
181789,Entrance,Guard,3
181790,Reading Room,Supervisor,1
181792,Entrance,Supervisor,5
181794,Reading Room,Guard,5
181796,Reading Room,Guard,2
181797,Entrance,Supervisor,2
181809,Reading Room,Supervisor,1
181810,Archives,Supervisor,3
181814,Archives,Guard,4
181827,Archives,Guard,1
181833,Reading Room,Guard,5
181841,Archives,Supervisor,1
181842,Archives,Guard,5
181843,Reading Room,Supervisor,5
181847,Entrance,Supervisor,1
181857,Entrance,Supervisor,1
181865,Archives,Supervisor,1
181868,Entrance,Guard,4
181872,Entrance,Supervisor,3
181883,Archives,Guard,4
181886,Entrance,Guard,1
181888,Archives,Guard,2
181890,Entrance,Supervisor,5
181892,Archives,Guard,5
181895,Entrance,Supervisor,3
181907,Entrance,Supervisor,3
181908,Archives,Supervisor,5
181910,Archives,Guard,1
181912,Archives,Guard,4
181920,Entrance,Supervisor,1
181924,Entrance,Supervisor,3
181934,Entrance,Guard,3
181935,Reading Room,Guard,1
181938,Reading Room,Supervisor,3
181939,Archives,Supervisor,4
181947,Reading Room,Supervisor,1
181952,Archives,Guard,5
181959,Archives,Supervisor,5
181962,Entrance,Guard,1
181970,Reading Room,Supervisor,5
181979,Archives,Guard,2
181983,Archives,Guard,3
181989,Archives,Supervisor,5
181994,Archives,Supervisor,1
181998,Entrance,Guard,4
182002,Reading Room,Supervisor,1
182006,Archives,Supervisor,5
182019,Reading Room,Guard,5
182022,Reading Room,Guard,3
182025,Entrance,Guard,4
182026,Archives,Guard,4
182027,Entrance,Supervisor,4
182029,Reading Room,Supervisor,2
182033,Entrance,Supervisor,5
182035,Reading Room,Supervisor,5
182040,Reading Room,Guard,5
182047,Archives,Supervisor,2
182050,Archives,Guard,1
182051,Archives,Guard,4
182058,Archives,Guard,1
182059,Entrance,Guard,3
182073,Entrance,Supervisor,3
182076,Entrance,Guard,5
182078,Entrance,Guard,5
182079,Entrance,Guard,4
182083,Entrance,Guard,1
182100,Entrance,Guard,1
182104,Archives,Guard,2
182107,Entrance,Supervisor,1
182109,Reading Room,Guard,5
182119,Reading Room,Supervisor,4
182122,Reading Room,Supervisor,3
182124,Entrance,Supervisor,1
182125,Entrance,Supervisor,5
182128,Archives,Guard,4
182136,Reading Room,Supervisor,1
182139,Entrance,Guard,4
182140,Entrance,Supervisor,4
182141,Archives,Guard,1
182143,Archives,Supervisor,2
182145,Entrance,Guard,5
182150,Entrance,Guard,4
182152,Reading Room,Supervisor,3
182156,Archives,Supervisor,3
182159,Archives,Guard,4
182168,Reading Room,Supervisor,2
182173,Archives,Guard,3
182181,Reading Room,Supervisor,5
182194,Entrance,Supervisor,3
182200,Reading Room,Supervisor,5
182203,Archives,Supervisor,4
182216,Entrance,Supervisor,3
182217,Reading Room,Supervisor,5
182222,Entrance,Supervisor,3
182223,Reading Room,Guard,4
182224,Archives,Guard,1
182227,Archives,Guard,3
182235,Archives,Supervisor,3
182236,Entrance,Guard,4
182240,Reading Room,Supervisor,4
182256,Entrance,Supervisor,4
182267,Reading Room,Supervisor,2
182268,Entrance,Guard,4
182271,Entrance,Supervisor,1
182288,Archives,Guard,3
182294,Archives,Guard,2
182301,Entrance,Supervisor,5
182316,Archives,Supervisor,5
182328,Reading Room,Guard,2
182330,Reading Room,Supervisor,2
182337,Entrance,Supervisor,4
182338,Reading Room,Supervisor,4
182349,Reading Room,Supervisor,2
182358,Entrance,Guard,4
182369,Reading Room,Supervisor,5
182371,Reading Room,Guard,3
182378,Reading Room,Supervisor,3
182379,Reading Room,Guard,1
182386,Reading Room,Supervisor,1
182399,Reading Room,Supervisor,5
182400,Entrance,Supervisor,3
182403,Reading Room,Guard,2
182404,Reading Room,Guard,1
182414,Entrance,Supervisor,2
182417,Entrance,Guard,1
182422,Archives,Supervisor,2
182431,Reading Room,Supervisor,3
182440,Reading Room,Supervisor,1
182460,Reading Room,Supervisor,4
182474,Archives,Guard,1
182479,Archives,Supervisor,4
182485,Reading Room,Guard,4
182493,Archives,Supervisor,4
182494,Entrance,Supervisor,1
182501,Archives,Supervisor,5
182508,Entrance,Guard,2
182509,Reading Room,Guard,3
182512,Entrance,Guard,3
182518,Reading Room,Supervisor,1
182529,Entrance,Guard,2
182530,Archives,Guard,5
182531,Archives,Supervisor,1
182539,Archives,Supervisor,1
182540,Archives,Supervisor,4
182544,Archives,Guard,3
182546,Entrance,Guard,1
182548,Archives,Supervisor,1
182549,Reading Room,Supervisor,5
182562,Archives,Guard,2
182564,Archives,Guard,2
182570,Reading Room,Guard,3
182578,Entrance,Supervisor,5
182582,Archives,Guard,5
182583,Reading Room,Guard,4
182594,Reading Room,Supervisor,1
182609,Reading Room,Supervisor,1
182612,Entrance,Guard,5
182613,Entrance,Guard,2
182616,Entrance,Supervisor,5
182617,Entrance,Guard,3
182618,Entrance,Supervisor,4
182621,Archives,Guard,2
182631,Archives,Guard,2
182639,Archives,Supervisor,4
182648,Entrance,Supervisor,4
182667,Entrance,Guard,1
182668,Reading Room,Supervisor,1
182681,Reading Room,Supervisor,5
182682,Reading Room,Supervisor,2
182686,Archives,Supervisor,4
182688,Reading Room,Guard,1
182691,Archives,Supervisor,3
182705,Archives,Guard,1
182707,Reading Room,Supervisor,3
182724,Reading Room,Guard,4
182725,Entrance,Guard,2
182728,Entrance,Guard,1
182730,Archives,Supervisor,5
182732,Reading Room,Guard,5
182736,Reading Room,Supervisor,4
182740,Entrance,Supervisor,3
182743,Archives,Guard,3
182746,Archives,Guard,3
182751,Archives,Supervisor,2
182752,Entrance,Supervisor,2
182765,Reading Room,Guard,3
182769,Archives,Guard,1
182770,Archives,Guard,3
182781,Reading Room,Guard,3
182782,Entrance,Guard,2
182784,Archives,Supervisor,3
182785,Entrance,Supervisor,3
182788,Reading Room,Supervisor,3
182790,Entrance,Guard,4
182803,Reading Room,Guard,3
182810,Reading Room,Guard,1
182812,Archives,Guard,1
182816,Archives,Supervisor,5
182825,Archives,Supervisor,1
182829,Reading Room,Guard,2
182835,Archives,Guard,3
182836,Reading Room,Supervisor,3
182839,Reading Room,Supervisor,2
182841,Entrance,Guard,1
182844,Entrance,Supervisor,5
182860,Reading Room,Supervisor,1
182864,Archives,Guard,1
182867,Archives,Supervisor,4
182871,Reading Room,Supervisor,3
182875,Entrance,Guard,1
182876,Reading Room,Guard,3
182878,Entrance,Guard,1
182885,Entrance,Guard,4
182902,Archives,Guard,2
182903,Entrance,Supervisor,5
182907,Entrance,Guard,5
182910,Archives,Supervisor,1
182911,Entrance,Supervisor,2
182916,Reading Room,Guard,4
182917,Entrance,Supervisor,5
182942,Entrance,Guard,5
182953,Archives,Guard,3
182955,Reading Room,Guard,2
182956,Entrance,Guard,5
182957,Archives,Guard,4
182963,Reading Room,Guard,5
182970,Entrance,Guard,4
182972,Entrance,Guard,4
182973,Entrance,Guard,5
182974,Entrance,Guard,2
182980,Archives,Supervisor,3
182986,Reading Room,Supervisor,5
182990,Entrance,Supervisor,4
182992,Entrance,Guard,5
182993,Entrance,Guard,1
182997,Entrance,Supervisor,2
183006,Archives,Guard,1
183008,Archives,Supervisor,1
183011,Archives,Supervisor,3
183014,Archives,Guard,1
183029,Entrance,Supervisor,4
183044,Archives,Supervisor,5
183045,Archives,Guard,1
183047,Reading Room,Guard,2
183049,Archives,Supervisor,1
183066,Entrance,Supervisor,3
183068,Entrance,Supervisor,4
183069,Entrance,Guard,2
183071,Reading Room,Guard,1
183074,Archives,Guard,2
183077,Archives,Supervisor,2
183081,Archives,Guard,5
183082,Reading Room,Supervisor,3
183087,Entrance,Supervisor,1
183101,Entrance,Supervisor,5
183104,Reading Room,Guard,3
183106,Entrance,Guard,5
183107,Entrance,Guard,5
183115,Archives,Supervisor,1
183117,Entrance,Guard,3
183128,Archives,Supervisor,3
183136,Entrance,Guard,1
183145,Reading Room,Supervisor,4
183148,Entrance,Guard,3
183160,Archives,Guard,4
183165,Entrance,Supervisor,1
183170,Entrance,Guard,1
183178,Entrance,Supervisor,4
183185,Archives,Guard,5
183187,Entrance,Guard,1
183192,Entrance,Supervisor,5
183193,Archives,Supervisor,3
183198,Entrance,Supervisor,2
183211,Reading Room,Guard,5
183233,Entrance,Guard,1
183242,Entrance,Supervisor,1
183246,Entrance,Supervisor,5
183247,Entrance,Supervisor,1
183248,Archives,Guard,4
183251,Entrance,Supervisor,1
183253,Archives,Guard,4
183254,Entrance,Guard,5
183257,Archives,Guard,1
183258,Entrance,Supervisor,4
183259,Entrance,Guard,2
183260,Archives,Supervisor,1
183271,Reading Room,Guard,5
183273,Reading Room,Supervisor,3
183277,Archives,Supervisor,2
183278,Entrance,Guard,4
183281,Archives,Guard,4
183297,Reading Room,Supervisor,2
183298,Archives,Guard,3
183302,Reading Room,Guard,3
