Disposal_ID,Book_ID,Conservator_ID,Method,Material_of_Book,Date
8377417,3158449701,200008,Recycling,Synthetic,2023-02-27
1430601,7560758706,200015,Incineration,Synthetic,2023-05-06
9950282,8717074189,200027,Donation,Synthetic,2024-02-27
1299539,8225671954,200015,Recycling,Metal,2024-11-03
3658836,9057110720,200010,Shredding,Synthetic,2023-12-26
6935636,7463258650,200010,Recycling,Metal,2024-08-03
2479195,2599591514,200008,Shredding,Paper,2024-03-05
6804573,6590002430,200026,Repurposing,Metal,2023-03-21
4445303,7211670631,200011,Repurposing,Leather,2024-12-17
7591031,2487483981,200020,Repurposing,Metal,2024-04-30
1037435,3332879557,200011,Burial,Paper,2023-04-20
9688207,8555517874,200010,Burial,Paper,2024-01-14
5362840,5210142448,200008,Donation,Paper,2024-07-15
8377496,9145766790,200027,Recycling,Leather,2024-09-05
3527835,5363098021,200026,Burial,Paper,2024-07-01
4969628,9364474785,200013,Recycling,Leather,2023-07-27
8639645,2992675497,200027,Donation,Metal,2024-05-30
9950378,3810272065,200013,Donation,Metal,2024-02-26
1430705,9667380158,200026,Shredding,Metal,2024-09-08
7984306,3874810219,200020,Incineration,Leather,2024-04-30
8639696,2517491474,200015,Burial,Synthetic,2024-08-05
6935763,9433180928,200026,Burial,Paper,2023-05-09
7197908,4720731224,200027,Donation,Leather,2024-10-12
4052208,6499583513,200027,Shredding,Metal,2024-06-10
2086148,8353642262,200006,Recycling,Leather,2023-03-07
4183301,5036911466,200015,Shredding,Synthetic,2023-05-23
9819407,2495500314,200006,Burial,Paper,2023-11-27
9557264,4222413405,200027,Recycling,Paper,2024-10-03
2217233,2686702398,200010,Burial,Paper,2023-03-18
3396885,2106452024,200013,Shredding,Metal,2023-06-17
6149398,7438707190,200010,Burial,Leather,2024-06-24
2217242,2111904089,200013,Donation,Paper,2023-03-02
2479390,4246625100,200020,Repurposing,Metal,2024-10-21
2217248,4592034747,200027,Recycling,Metal,2024-01-13
8901930,3542662017,200027,Donation,Leather,2024-05-04
6149442,6941586971,200011,Incineration,Synthetic,2023-03-22
1037636,9444804592,200026,Donation,Synthetic,2023-10-07
1824070,9709486046,200006,Repurposing,Metal,2023-10-20
4838735,8404290741,200027,Incineration,Metal,2025-01-07
7066959,9097376359,200026,Donation,Leather,2023-04-29
5100884,7188995080,200006,Shredding,Leather,2024-10-27
8115553,8601775149,200010,Burial,Synthetic,2023-02-09
4838755,4109961110,200027,Recycling,Paper,2023-05-17
7984489,1521081813,200015,Repurposing,Leather,2024-06-16
3921258,6042888021,200006,Recycling,Metal,2023-02-08
5756284,3665952026,200015,Burial,Leather,2024-05-11
9295239,7585308840,200006,Incineration,Metal,2023-09-08
1824136,8576950712,200027,Repurposing,Leather,2024-12-01
5363083,3350549692,200015,Repurposing,Synthetic,2024-12-24
7067024,4281879416,200008,Recycling,Paper,2024-06-11
7460244,6944699332,200011,Incineration,Leather,2023-08-28
9950614,9499185554,200027,Repurposing,Paper,2023-12-03
4445608,8338830445,200011,Repurposing,Synthetic,2024-12-13
2741690,1455977905,200006,Repurposing,Leather,2024-02-26
2610632,7943210920,200006,Repurposing,Metal,2024-09-07
3397065,4543833654,200013,Repurposing,Synthetic,2024-03-22
3003858,3059581449,200013,Burial,Paper,2024-01-07
2872798,8914214734,200011,Burial,Paper,2023-06-16
6018533,2980944835,200015,Incineration,Paper,2024-05-23
8902134,2752351680,200026,Incineration,Synthetic,2024-06-12
6411770,6393049984,200026,Recycling,Paper,2023-07-12
5494275,5129214256,200027,Recycling,Paper,2024-02-20
3528198,5969141758,200013,Donation,Paper,2024-08-26
9950740,1761915994,200008,Recycling,Leather,2024-05-14
4576799,6407524231,200027,Burial,Paper,2023-06-03
5625388,1029588169,200020,Donation,Metal,2023-06-14
4445742,5363425579,200027,Incineration,Metal,2023-04-11
8902196,7945043784,200027,Donation,Paper,2023-11-20
6673988,4327241980,200013,Burial,Synthetic,2023-04-26
2217540,1315793834,200015,Shredding,Leather,2024-11-06
1168968,5774830686,200015,Recycling,Leather,2024-02-17
4970066,4997975464,200020,Burial,Metal,2023-12-06
2479702,7601014431,200010,Donation,Metal,2024-11-07
4839007,4558340921,200006,Repurposing,Paper,2024-11-25
6805091,6261509751,200015,Recycling,Leather,2024-03-08
1562212,6793124837,200006,Incineration,Paper,2023-02-02
5625448,3433145732,200006,Repurposing,Metal,2023-09-21
6280824,8260224690,200008,Donation,Paper,2023-05-24
7984760,3469296476,200027,Recycling,Synthetic,2024-06-27
2348666,4498618014,200008,Repurposing,Synthetic,2024-01-04
8509055,6564919149,200008,Incineration,Leather,2023-05-28
1037957,8294316045,200010,Repurposing,Leather,2023-04-17
3659410,7218045913,200011,Repurposing,Metal,2024-06-10
3659414,2122696511,200008,Recycling,Metal,2024-09-18
5625497,8436902466,200026,Burial,Paper,2023-03-27
2217634,7307988299,200015,Incineration,Metal,2024-11-13
1693356,5754862160,200011,Burial,Leather,2023-12-12
8771254,1617886456,200008,Recycling,Metal,2024-11-02
1562297,1447515334,200015,Donation,Metal,2024-02-09
5101304,9238303722,200011,Repurposing,Leather,2024-04-18
3266299,1596199196,200006,Incineration,Paper,2024-03-10
2873087,3633028108,200020,Shredding,Metal,2023-11-28
8902412,4232229088,200010,Burial,Synthetic,2023-04-08
4839191,7884922004,200013,Shredding,Metal,2024-09-12
1169184,6180350127,200010,Recycling,Synthetic,2024-04-17
1955616,3714912981,200013,Recycling,Paper,2023-02-05
5756707,7798300388,200006,Incineration,Paper,2023-10-29
6412072,3039617110,200015,Repurposing,Paper,2023-04-16
5887786,3746641328,200026,Repurposing,Paper,2023-07-22
8247083,9360200273,200011,Recycling,Metal,2024-01-19
3266354,4894860946,200011,Recycling,Synthetic,2023-08-09
4314931,2874002800,200006,Recycling,Paper,2024-08-27
8378166,8844523832,200010,Burial,Leather,2023-10-03
6018873,2323886691,200006,Shredding,Paper,2024-05-26
5887803,9479874524,200011,Burial,Metal,2023-04-04
1955649,7001707273,200011,Burial,Metal,2024-05-08
3659610,1313571587,200015,Repurposing,Paper,2023-09-19
6018910,5756126374,200008,Repurposing,Metal,2024-03-10
2348903,9579848302,200020,Burial,Synthetic,2024-01-27
2086776,2279821756,200027,Repurposing,Paper,2024-06-27
2611069,7239181407,200026,Repurposing,Metal,2023-10-13
7722886,6616136226,200020,Repurposing,Paper,2023-02-08
4970382,4959369981,200013,Incineration,Leather,2023-01-31
5232539,4196835064,200011,Incineration,Synthetic,2023-02-19
4839332,4817819767,200020,Incineration,Metal,2023-04-18
3921835,7990959273,200027,Donation,Leather,2023-05-11
8902572,6057813480,200026,Burial,Synthetic,2024-06-27
4183985,4374198193,200015,Repurposing,Paper,2024-05-08
8771517,1296958206,200011,Donation,Metal,2024-03-11
8640457,3634879208,200020,Donation,Leather,2023-03-16
6936524,2287223941,200013,Shredding,Leather,2023-06-24
4708315,6861775575,200008,Shredding,Metal,2024-08-31
4839393,1886596112,200026,Recycling,Metal,2023-05-24
5363682,8186469280,200011,Shredding,Paper,2024-09-03
4184052,9140935992,200008,Shredding,Synthetic,2023-10-17
9689077,2932677559,200006,Incineration,Paper,2023-04-30
5363735,5049310759,200011,Shredding,Leather,2023-04-26
4315170,7293226470,200026,Recycling,Synthetic,2024-08-09
8509477,3779707675,200026,Shredding,Metal,2024-11-12
3004463,5107434634,200011,Donation,Metal,2024-08-26
9820209,2046732324,200026,Burial,Paper,2024-02-11
9558073,3633632534,200020,Recycling,Synthetic,2023-01-28
3528784,9670941178,200026,Shredding,Leather,2024-09-21
7329875,1604773634,200026,Repurposing,Metal,2024-07-28
8902770,3241124286,200026,Shredding,Paper,2025-01-04
6674551,6609392345,200010,Recycling,Paper,2024-08-08
6543480,1604432605,200010,Repurposing,Paper,2024-11-26
7329926,6616019395,200006,Donation,Synthetic,2023-06-26
4053142,8268056888,200027,Repurposing,Leather,2023-11-08
5757079,5702680840,200013,Burial,Leather,2023-11-16
5626016,6108822259,200015,Repurposing,Metal,2024-09-24
6412463,8089322728,200026,Burial,Metal,2024-02-24
9820340,6347725111,200006,Donation,Metal,2024-01-05
7723188,9406139071,200008,Incineration,Paper,2023-05-16
6150331,4451901215,200020,Repurposing,Leather,2024-10-13
7329985,3822148566,200006,Repurposing,Paper,2023-11-17
4446412,9466255105,200020,Shredding,Synthetic,2024-11-13
8247511,7013580795,200011,Repurposing,Metal,2024-02-09
1038555,6265637922,200010,Shredding,Leather,2024-09-05
6936804,9671166892,200008,Donation,Paper,2023-07-08
9165030,1361300360,200006,Repurposing,Paper,2023-03-11
5101801,5334546250,200011,Donation,Synthetic,2024-05-05
4053234,8424333957,200010,Repurposing,Paper,2023-06-23
1956085,3859731656,200010,Incineration,Leather,2024-03-08
2873601,7682510069,200008,Burial,Metal,2023-06-01
1693954,2026193589,200026,Incineration,Leather,2024-10-20
4839683,5660780929,200015,Burial,Paper,2023-09-27
3922182,2601638554,200026,Donation,Synthetic,2023-04-24
3266826,2467401028,200015,Burial,Metal,2023-04-10
6674704,2365172959,200027,Donation,Metal,2024-06-29
6281500,9897138776,200008,Donation,Metal,2023-10-18
1825082,7520723445,200008,Repurposing,Synthetic,2024-05-09
1956166,8195991308,200027,Recycling,Synthetic,2023-09-29
8640844,7060563955,200010,Donation,Leather,2025-01-11
6019417,1515703491,200011,Burial,Leather,2023-03-31
2611550,5471970671,200010,Donation,Leather,2023-08-18
8509790,1627652225,200027,Donation,Paper,2023-03-02
6412642,9048615987,200013,Recycling,Metal,2023-08-22
3266919,7330041441,200010,Donation,Paper,2024-12-21
2873703,2159078962,200013,Repurposing,Synthetic,2024-10-10
6805867,9850251039,200011,Repurposing,Synthetic,2023-08-23
2349436,9829522667,200006,Incineration,Paper,2023-04-09
3529085,6305302766,200027,Burial,Synthetic,2024-04-12
1694088,9193782664,200013,Shredding,Leather,2024-01-27
3660170,9468845525,200013,Shredding,Paper,2023-08-30
3398034,8059264841,200027,Shredding,Leather,2023-08-04
7854483,6423610736,200008,Burial,Synthetic,2023-08-11
3791256,2836451613,200011,Burial,Paper,2024-05-02
8771993,6919526003,200006,Repurposing,Paper,2024-09-05
3266973,7334334441,200006,Shredding,Paper,2023-10-28
2480559,4329826138,200010,Incineration,Leather,2023-12-12
9034160,5457898716,200006,Recycling,Metal,2023-04-29
2480564,5287959600,200027,Burial,Synthetic,2023-05-20
6805943,2006384293,200011,Recycling,Paper,2024-02-14
1038779,7085830293,200006,Incineration,Synthetic,2023-03-17
6412736,1228340672,200026,Donation,Leather,2024-03-07
8903107,5366501416,200010,Incineration,Leather,2023-12-23
3922378,3878680456,200013,Repurposing,Metal,2024-06-09
9034189,2362384041,200015,Shredding,Metal,2023-12-09
9296342,9459864021,200013,Donation,Leather,2023-08-12
9689560,9562157192,200015,Incineration,Paper,2024-04-05
2218475,5737261612,200026,Recycling,Synthetic,2023-12-03
4184555,3615661314,200008,Shredding,Leather,2023-07-22
9034228,8283522062,200015,Repurposing,Leather,2023-04-14
7461369,5141844940,200026,Incineration,Synthetic,2023-08-15
5495289,7655757710,200027,Donation,Leather,2024-07-16
1432063,1190764568,200013,Incineration,Metal,2023-02-18
1169922,9795274850,200013,Donation,Paper,2023-07-13
4708867,6769074322,200020,Incineration,Leather,2023-07-29
5757468,5325646755,200011,Incineration,Metal,2024-07-26
6543925,5122941298,200006,Incineration,Synthetic,2024-05-06
3791416,9642102072,200013,Recycling,Leather,2024-03-13
3004990,1112831212,200008,Repurposing,Metal,2024-03-19
6281790,4129071389,200011,Shredding,Paper,2023-04-06
8116807,5915303462,200020,Burial,Metal,2024-01-04
7068233,6190092584,200026,Donation,Leather,2025-01-14
5233228,9479464617,200013,Repurposing,Paper,2024-10-11
5102166,6148116887,200006,Incineration,Metal,2023-10-01
2218583,9090798257,200011,Recycling,Leather,2024-07-21
2742876,9948888361,200010,Recycling,Synthetic,2024-12-07
1038941,9837416384,200006,Recycling,Leather,2024-12-19
8772204,9956746769,200027,Recycling,Leather,2024-02-16
1170037,9310461565,200013,Repurposing,Metal,2024-05-18
7854712,1702403616,200013,Burial,Paper,2023-03-11
2742915,5862746448,200010,Donation,Leather,2023-10-04
8116874,3321141084,200015,Shredding,Leather,2024-10-24
8641174,8320456181,200026,Burial,Synthetic,2024-04-27
3398295,4480647690,200027,Repurposing,Paper,2024-03-05
6150812,9479852884,200026,Recycling,Leather,2023-06-02
3791525,1913930897,200026,Repurposing,Leather,2023-04-09
4709049,7765814204,200006,Incineration,Synthetic,2024-09-09
1301181,7004420841,200008,Shredding,Metal,2025-01-16
9427655,6500646554,200015,Shredding,Synthetic,2023-07-16
4446921,6198492574,200011,Donation,Synthetic,2023-11-13
7461584,6261790572,200027,Donation,Paper,2023-12-02
6150866,7532005828,200027,Recycling,Paper,2025-01-17
7068376,5604904711,200010,Shredding,Leather,2023-10-16
3922651,6370147454,200015,Donation,Synthetic,2024-07-29
8510172,4284290051,200020,Recycling,Leather,2024-11-27
3660522,7390297290,200013,Burial,Leather,2024-09-26
7592689,7097295869,200011,Incineration,Metal,2024-12-17
9951990,9100007908,200013,Burial,Metal,2024-11-11
6937335,1869418588,200026,Repurposing,Paper,2024-10-19
9689847,4490781105,200006,Recycling,Leather,2024-06-26
8641274,3716397163,200015,Burial,Metal,2023-03-18
7723772,6972147027,200015,Recycling,Leather,2024-08-11
5495549,1845475514,200013,Shredding,Synthetic,2023-10-26
8116993,9073003097,200008,Burial,Paper,2023-06-17
8248072,3068967850,200020,Donation,Metal,2023-12-19
7985930,2495469625,200011,Repurposing,Metal,2024-07-07
7199509,2955610453,200008,Incineration,Leather,2023-02-04
3005215,5448061012,200015,Incineration,Synthetic,2024-05-11
3660612,8552549865,200013,Incineration,Synthetic,2025-01-01
6806348,7341196059,200013,Shredding,Synthetic,2024-10-14
9952089,5967826147,200027,Burial,Synthetic,2024-12-08
1170267,9530543741,200020,Recycling,Leather,2024-04-16
3791710,3617693641,200010,Recycling,Synthetic,2023-12-30
5102430,9312681629,200015,Incineration,Paper,2023-06-16
6544236,2406344563,200010,Repurposing,Synthetic,2024-03-24
9821042,7816560734,200020,Recycling,Metal,2023-12-14
1563562,2248845339,200027,Repurposing,Synthetic,2023-08-28
3005355,9383886696,200008,Shredding,Synthetic,2024-04-16
7723951,5069545648,200006,Donation,Leather,2023-08-18
3791792,9714489794,200011,Donation,Metal,2023-11-29
2350005,3512018156,200010,Shredding,Leather,2023-12-19
7068600,9012401744,200026,Donation,Paper,2023-03-06
8510402,9171746072,200006,Donation,Leather,2024-05-21
4185041,4585149629,200010,Donation,Metal,2024-03-01
2612188,8932702558,200010,Donation,Paper,2023-04-14
1956834,9802608946,200020,Donation,Paper,2024-02-03
8641513,5542603034,200011,Incineration,Metal,2023-07-10
5495795,6650700959,200020,Shredding,Synthetic,2023-12-17
2743287,8519345312,200027,Donation,Synthetic,2023-02-27
9559042,1056215257,200006,Donation,Metal,2023-10-08
1170461,5285883523,200015,Incineration,Leather,2024-11-25
2612254,4639828118,200026,Recycling,Leather,2024-06-25
7724064,9273542254,200006,Recycling,Synthetic,2024-06-27
4447265,1973585467,200006,Repurposing,Synthetic,2024-10-05
9165857,5358365911,200008,Shredding,Metal,2023-03-21
6020129,4307456665,200011,Shredding,Metal,2023-02-22
8641576,4913673844,200010,Shredding,Leather,2023-04-09
1825850,3360689142,200010,Recycling,Paper,2023-06-13
9428038,6901691388,200015,Shredding,Paper,2024-08-22
3398749,1899277134,200010,Shredding,Leather,2024-10-18
1432675,5946146791,200006,Incineration,Metal,2024-03-20
2088035,3005370709,200008,Shredding,Leather,2023-01-31
9034858,9904483603,200026,Donation,Metal,2023-04-11
5233808,6737890415,200006,Repurposing,Metal,2023-09-12
4185249,6534646091,200008,Donation,Paper,2024-05-19
3267755,5106377936,200008,Repurposing,Paper,2023-02-06
8772781,3136625414,200011,Burial,Metal,2024-09-21
4840634,3376664252,200020,Donation,Synthetic,2023-09-07
7462089,1208656719,200020,Incineration,Metal,2023-04-12
4447438,5573963879,200020,Repurposing,Metal,2023-08-06
3529937,7587880363,200026,Shredding,Leather,2024-02-29
5102801,3514729640,200006,Recycling,Synthetic,2023-06-04
6282455,9365748949,200011,Burial,Paper,2023-07-19
4316381,5647191522,200010,Recycling,Metal,2024-08-09
9297119,4566451230,200011,Burial,Metal,2023-01-24
3136736,6308041148,200015,Repurposing,Leather,2024-05-29
8903912,7487521696,200013,Repurposing,Metal,2024-02-26
8772867,2796202045,200015,Burial,Paper,2024-12-02
9821443,1002947368,200006,Burial,Paper,2024-08-14
6675718,5827690854,200006,Recycling,Synthetic,2024-10-23
7068934,6276423002,200013,Shredding,Paper,2024-12-09
3529997,1964837098,200015,Incineration,Paper,2024-04-16
4316431,3076032926,200026,Recycling,Synthetic,2024-09-19
8117519,6395981936,200015,Incineration,Leather,2023-05-24
1563935,9779815844,200026,Incineration,Metal,2023-12-03
4054303,3021112274,200010,Incineration,Leather,2024-02-16
7855402,1262586593,200010,Repurposing,Paper,2023-12-26
5889330,4129167395,200006,Burial,Synthetic,2024-07-15
5102915,6713517112,200020,Donation,Synthetic,2024-11-03
9428295,9369209478,200006,Repurposing,Leather,2024-10-03
2874696,5018227033,200020,Burial,Leather,2023-09-24
3661134,8840166132,200011,Incineration,Leather,2023-12-18
2481496,4327095205,200006,Repurposing,Leather,2024-10-13
4054367,1761106831,200013,Burial,Leather,2024-02-07
4578656,3680169162,200013,Donation,Metal,2024-02-21
8772963,7907729067,200011,Burial,Synthetic,2024-05-04
5234027,8582830202,200015,Shredding,Synthetic,2023-06-18
5889390,1463902210,200027,Donation,Synthetic,2024-11-05
5365109,6056319713,200027,Recycling,Synthetic,2024-04-10
4185463,8520324158,200020,Burial,Paper,2023-03-20
3661181,3924792577,200006,Repurposing,Synthetic,2024-02-01
5627269,6235549759,200026,Recycling,Metal,2023-12-15
2612615,3422167657,200027,Burial,Paper,2023-06-24
5889415,6222017625,200011,Shredding,Synthetic,2024-03-16
1432980,1021107517,200011,Burial,Leather,2023-03-14
3005879,2661314283,200006,Repurposing,Synthetic,2024-05-23
1826243,6468455668,200008,Burial,Leather,2024-11-25
1564103,8448745574,200027,Burial,Synthetic,2023-02-19
4971997,5436371571,200010,Repurposing,Paper,2025-01-07
9166311,5571679674,200026,Donation,Leather,2024-11-16
5627376,3805826576,200015,Shredding,Synthetic,2023-09-22
3661297,5146661319,200020,Recycling,Metal,2023-05-31
7069172,4991149928,200027,Recycling,Leather,2023-11-17
6807035,5355268742,200020,Recycling,Paper,2023-04-15
8510984,5619239075,200020,Repurposing,Paper,2024-12-06
9297420,3846973011,200013,Donation,Synthetic,2023-11-27
7331355,9976101097,200011,Shredding,Metal,2023-06-15
4840990,9111047486,200020,Incineration,Paper,2024-01-30
5889574,6089244337,200015,Burial,Leather,2023-05-25
4447783,6801713924,200026,Incineration,Paper,2023-04-21
9559593,3177857432,200013,Incineration,Paper,2023-10-09
2350640,9795411586,200010,Incineration,Paper,2024-09-22
5234248,3876398323,200027,Shredding,Metal,2024-08-08
3530318,2978273468,200026,Shredding,Metal,2023-08-19
1826387,8156040040,200026,Shredding,Leather,2024-01-06
8511080,1181089953,200011,Incineration,Metal,2024-09-23
4185708,8947555606,200020,Shredding,Metal,2024-12-03
8642167,5311561749,200027,Recycling,Synthetic,2024-01-09
4972157,6206797734,200027,Recycling,Synthetic,2024-07-29
4972169,7890546768,200010,Incineration,Paper,2024-01-13
7593621,4573382137,200010,Incineration,Synthetic,2023-11-04
2875047,2314460361,200020,Recycling,Paper,2023-09-11
8380074,9833237984,200015,Incineration,Metal,2023-05-05
3268296,8753923323,200026,Burial,Leather,2024-05-10
1302216,4928793972,200026,Repurposing,Synthetic,2024-08-16
8511183,1915825691,200008,Repurposing,Paper,2023-02-21
1433302,1790208041,200013,Recycling,Metal,2024-03-03
4579034,5842106984,200010,Donation,Paper,2023-02-24
5889758,8024803478,200010,Burial,Paper,2024-02-28
7331553,7759028072,200020,Incineration,Synthetic,2024-04-24
3661538,3319503353,200006,Recycling,Leather,2024-11-12
4185862,7338750185,200010,Incineration,Leather,2023-07-02
7069447,3982287138,200006,Repurposing,Synthetic,2024-05-11
8380169,5349946947,200010,Repurposing,Leather,2023-11-02
3006228,8114038938,200008,Incineration,Metal,2023-04-28
4185879,7458261785,200011,Repurposing,Leather,2023-06-29
6938392,2770302554,200011,Incineration,Leather,2023-06-02
3399452,6006832582,200027,Shredding,Leather,2024-11-15
5496607,2043238814,200006,Recycling,Leather,2023-12-13
1433377,3362956120,200026,Shredding,Metal,2023-05-08
7593761,9618718002,200013,Burial,Leather,2023-12-04
9690916,4435767016,200015,Incineration,Metal,2024-10-23
7724837,4792830715,200006,Incineration,Synthetic,2023-09-03
1695556,4115820091,200026,Donation,Leather,2023-05-22
1564490,8166468172,200008,Burial,Leather,2023-11-10
2875225,9234519277,200027,Burial,Synthetic,2024-04-29
8904538,9212405706,200027,Recycling,Metal,2023-03-05
2350943,8665719027,200013,Burial,Synthetic,2023-08-04
2219874,9078590321,200027,Repurposing,Metal,2024-05-04
7593827,7115692922,200026,Recycling,Synthetic,2024-12-01
6938467,6239790453,200015,Donation,Leather,2025-01-15
7593833,1089099547,200026,Burial,Paper,2024-05-17
1171307,8953155333,200026,Shredding,Leather,2024-05-06
1302379,6173817557,200020,Shredding,Metal,2023-09-14
5234545,3097828926,200013,Repurposing,Paper,2024-06-25
8904571,5796984941,200006,Incineration,Paper,2023-11-02
2875259,1655566736,200010,Burial,Metal,2024-10-28
6283137,3937979107,200010,Incineration,Leather,2024-06-13
2613134,1247253989,200026,Shredding,Leather,2025-01-05
4579215,9470984790,200011,Shredding,Synthetic,2024-09-15
8773543,5650195672,200006,Incineration,Paper,2023-07-02
7462827,6102381606,200013,Donation,Leather,2023-12-04
5234607,2050958121,200010,Burial,Metal,2024-02-25
6807480,1842272412,200006,Recycling,Paper,2024-01-22
4448185,9630620410,200010,Repurposing,Synthetic,2023-01-22
7462846,3646234781,200011,Repurposing,Metal,2024-03-04
1695694,5948604426,200026,Donation,Leather,2024-08-24
3923930,4986531780,200020,Donation,Leather,2023-03-20
7725023,4949168738,200020,Recycling,Leather,2023-03-21
6021088,4854771771,200011,Incineration,Paper,2023-02-05
9560034,1579458923,200010,Repurposing,Synthetic,2023-08-17
5103602,3126415379,200026,Donation,Synthetic,2024-01-20
4448247,6275333683,200010,Incineration,Paper,2024-01-24
9953291,5422447545,200010,Burial,Leather,2023-07-11
2088981,6430333946,200020,Recycling,Paper,2024-01-26
4841498,3843797763,200015,Incineration,Metal,2023-07-19
9691174,5867474751,200015,Recycling,Metal,2024-07-18
3661866,4971709891,200020,Incineration,Synthetic,2023-11-10
1302589,5831480896,200020,Recycling,Leather,2024-05-01
7069758,5006262054,200011,Burial,Leather,2024-07-07
4841559,6129747678,200010,Donation,Metal,2024-08-06
5890167,9657647899,200010,Incineration,Synthetic,2023-05-11
2744447,5899715195,200011,Incineration,Synthetic,2024-12-10
7331967,9807822460,200006,Recycling,Leather,2023-02-12
7725186,2127328301,200008,Shredding,Leather,2023-01-23
3530890,7102451279,200026,Donation,Synthetic,2024-08-14
6807691,5734065332,200006,Recycling,Metal,2024-05-17
8642698,6753641726,200026,Burial,Leather,2024-05-25
3137683,6061850447,200006,Donation,Paper,2023-10-04
2875539,3846878482,200006,Donation,Synthetic,2023-11-11
7331990,1714966371,200010,Shredding,Synthetic,2023-04-23
4448408,8658115594,200026,Donation,Metal,2025-01-03
5103775,6957167697,200020,Burial,Synthetic,2023-02-19
4186280,6893474834,200026,Shredding,Synthetic,2024-08-09
1695919,6379895918,200010,Burial,Synthetic,2023-11-12
9691312,7195343528,200006,Incineration,Leather,2024-06-01
5890237,9787063544,200013,Burial,Paper,2023-03-03
1040578,4756050049,200026,Donation,Leather,2023-08-15
4448451,6341280203,200015,Repurposing,Synthetic,2024-10-02
5628102,2776064214,200013,Incineration,Paper,2023-02-02
4710612,1346447310,200010,Incineration,Leather,2023-08-09
3006684,1326405721,200020,Burial,Leather,2024-05-19
8642789,3242963195,200027,Repurposing,Leather,2023-03-08
8380649,8757734635,200006,Incineration,Synthetic,2023-12-25
7987436,6313415553,200027,Incineration,Paper,2023-12-16
1302767,8907879397,200013,Shredding,Paper,2024-10-09
4710641,1083624622,200006,Burial,Leather,2024-09-19
4055281,2097586751,200027,Burial,Synthetic,2023-04-17
2875649,8464998530,200006,Shredding,Paper,2025-01-13
4710665,6997523603,200006,Recycling,Paper,2024-03-05
2744596,9320549352,200006,Shredding,Paper,2024-04-20
4579604,4268590779,200006,Recycling,Paper,2024-07-10
4448534,6684971118,200010,Repurposing,Metal,2024-01-03
5628185,9779226007,200015,Shredding,Synthetic,2024-02-25
7725348,3034869523,200011,Incineration,Leather,2023-02-17
7069996,2315509261,200006,Repurposing,Paper,2023-03-10
9298222,2667896037,200008,Incineration,Paper,2024-12-05
7201083,6624109854,200008,Repurposing,Paper,2024-07-03
7463232,6243242098,200013,Donation,Leather,2023-10-27
8905029,3188053479,200006,Shredding,Metal,2023-05-13
9167179,2225480744,200020,Recycling,Metal,2024-08-09
9560397,6229963361,200006,Recycling,Metal,2024-02-09
8773969,7733046060,200027,Incineration,Leather,2023-03-10
9167192,5012719783,200027,Donation,Synthetic,2024-08-03
8511853,3996145783,200006,Incineration,Leather,2023-07-23
9298294,4789724096,200006,Repurposing,Leather,2024-06-21
5366138,3489280207,200015,Shredding,Synthetic,2023-03-28
8642940,2603039222,200010,Shredding,Synthetic,2024-02-21
6545789,4332669110,200027,Recycling,Metal,2024-11-22
7856514,5003330408,200006,Recycling,Synthetic,2024-05-25
4841861,6416306399,200026,Incineration,Synthetic,2023-02-21
3269006,4329810371,200020,Recycling,Synthetic,2023-03-31
1302927,8353571859,200027,Incineration,Paper,2024-12-17
9036184,3736309607,200010,Repurposing,Paper,2023-02-27
6283674,3547921630,200011,Shredding,Paper,2024-01-08
5497253,7073687004,200011,Shredding,Leather,2024-10-25
1302951,3849821387,200015,Burial,Synthetic,2024-02-07
9167271,5086971100,200026,Donation,Synthetic,2024-07-18
4448682,6861684150,200027,Incineration,Paper,2023-10-15
3137964,4134897811,200027,Burial,Metal,2024-03-06
9429435,1845784027,200006,Burial,Synthetic,2024-04-08
4317629,6609818784,200010,Repurposing,Metal,2023-11-21
4972990,3530362832,200011,Shredding,Leather,2024-04-19
7856583,7479666481,200013,Recycling,Metal,2023-05-15
8905164,6138774635,200026,Donation,Metal,2024-04-10
7463377,3756863979,200010,Donation,Synthetic,2023-07-04
4055517,8301195489,200006,Shredding,Synthetic,2023-06-10
8118760,4584431258,200027,Incineration,Metal,2024-09-11
4973060,4954007057,200015,Repurposing,Paper,2024-03-08
2613769,3840254726,200015,Shredding,Metal,2023-07-25
4055563,7503744503,200006,Incineration,Leather,2024-02-07
9167380,4197403099,200026,Recycling,Paper,2024-02-22
6414879,1072081452,200013,Recycling,Metal,2024-10-29
7987744,6985566955,200015,Recycling,Metal,2024-07-01
2220581,2028088588,200008,Recycling,Metal,2024-10-05
3924520,5172488947,200026,Shredding,Paper,2023-09-20
5366327,8432699213,200027,Burial,Synthetic,2023-02-21
4186693,9567284057,200027,Shredding,Paper,2024-03-25
7070282,5148022723,200010,Recycling,Leather,2024-07-07
2351699,9767907705,200008,Incineration,Metal,2023-12-26
9167444,7468436853,200010,Donation,Paper,2024-06-11
3007059,7752731650,200026,Donation,Paper,2024-08-11
8249940,1249574987,200015,Donation,Metal,2023-04-13
8381015,9943856817,200006,Burial,Paper,2024-12-28
8774232,7183156323,200020,Burial,Paper,2024-02-26
9822822,3049576700,200013,Repurposing,Leather,2023-10-01
1172072,5294591061,200010,Incineration,Paper,2024-06-17
8774270,9776203679,200027,Recycling,Leather,2023-06-02
5890688,2635826539,200011,Incineration,Synthetic,2024-05-15
