ID,Area,Role,ClearanceLevel
141111,Reading Room,Guard,3
141141,Reading Room,Supervisor,3
141144,Reading Room,Supervisor,5
141147,Archives,Guard,5
141148,Reading Room,Guard,3
141149,Reading Room,Guard,1
141150,Archives,Guard,2
141152,Archives,Guard,5
141154,Archives,Guard,3
141159,Archives,Supervisor,3
141167,Reading Room,Guard,5
141168,Entrance,Supervisor,2
141170,Entrance,Supervisor,5
141191,Reading Room,Guard,1
141192,Reading Room,Guard,4
141202,Entrance,Supervisor,4
141203,Archives,Supervisor,1
141209,Archives,Supervisor,5
141218,Archives,Supervisor,3
141236,Entrance,Guard,1
141239,Reading Room,Supervisor,5
141242,Reading Room,Supervisor,1
141243,Archives,Guard,5
141244,Entrance,Guard,4
141245,Entrance,Supervisor,2
141246,Entrance,Supervisor,2
141249,Reading Room,Guard,2
141251,Archives,Supervisor,3
141253,Reading Room,Supervisor,4
141262,Entrance,Guard,3
141265,Reading Room,Supervisor,5
141269,Archives,Supervisor,3
141272,Archives,Guard,2
141276,Reading Room,Supervisor,2
141277,Archives,Guard,2
141279,Archives,Supervisor,5
141284,Reading Room,Guard,1
141285,Entrance,Supervisor,3
141289,Archives,Supervisor,5
141291,Archives,Supervisor,2
141294,Archives,Guard,2
141296,Reading Room,Guard,2
141298,Reading Room,Guard,2
141302,Reading Room,Guard,2
141305,Entrance,Supervisor,4
141315,Entrance,Guard,2
141319,Entrance,Supervisor,2
141321,Archives,Supervisor,4
141325,Entrance,Supervisor,4
141328,Reading Room,Guard,1
141331,Reading Room,Supervisor,1
141339,Archives,Guard,5
141340,Entrance,Supervisor,3
141349,Archives,Guard,4
141353,Entrance,Guard,2
141356,Archives,Supervisor,5
141359,Archives,Guard,2
141363,Reading Room,Guard,3
141371,Archives,Supervisor,2
141375,Archives,Guard,3
141376,Entrance,Guard,3
141379,Reading Room,Supervisor,3
141390,Archives,Supervisor,2
141393,Reading Room,Supervisor,2
141402,Entrance,Supervisor,2
141412,Reading Room,Supervisor,4
141415,Reading Room,Supervisor,2
141420,Entrance,Guard,2
141421,Archives,Supervisor,2
141444,Reading Room,Guard,3
141460,Entrance,Supervisor,4
141461,Archives,Supervisor,3
141467,Entrance,Guard,3
141470,Reading Room,Supervisor,1
141471,Entrance,Guard,2
141473,Entrance,Supervisor,3
141488,Reading Room,Supervisor,1
141491,Reading Room,Supervisor,4
141492,Archives,Supervisor,5
141493,Entrance,Guard,5
141495,Archives,Guard,3
141496,Archives,Guard,5
141499,Entrance,Guard,1
141512,Archives,Guard,1
141514,Reading Room,Guard,1
141518,Entrance,Guard,4
141520,Entrance,Guard,5
141522,Reading Room,Guard,3
141523,Entrance,Supervisor,4
141526,Reading Room,Supervisor,3
141527,Archives,Guard,5
141528,Entrance,Guard,2
141529,Archives,Guard,2
141538,Archives,Guard,2
141540,Entrance,Supervisor,2
141541,Entrance,Supervisor,5
141546,Entrance,Supervisor,2
141559,Reading Room,Guard,3
141561,Reading Room,Supervisor,1
141567,Archives,Supervisor,1
141568,Archives,Guard,1
141570,Reading Room,Supervisor,4
141573,Entrance,Guard,1
141589,Entrance,Guard,2
141591,Reading Room,Supervisor,5
141602,Entrance,Guard,5
141607,Entrance,Supervisor,1
141621,Entrance,Supervisor,1
141622,Reading Room,Guard,4
141624,Reading Room,Supervisor,5
141625,Archives,Supervisor,2
141627,Archives,Guard,5
141629,Archives,Supervisor,2
141630,Archives,Guard,4
141634,Archives,Supervisor,3
141642,Archives,Supervisor,5
141645,Reading Room,Supervisor,2
141651,Archives,Supervisor,2
141656,Archives,Supervisor,4
141657,Reading Room,Supervisor,5
141661,Entrance,Supervisor,4
141663,Archives,Guard,1
141666,Reading Room,Supervisor,4
141668,Archives,Supervisor,4
141679,Entrance,Supervisor,2
141682,Entrance,Supervisor,2
141686,Archives,Guard,3
141687,Reading Room,Supervisor,1
141689,Archives,Supervisor,5
141690,Archives,Supervisor,4
141692,Reading Room,Guard,5
141694,Archives,Guard,4
141698,Entrance,Guard,5
141704,Entrance,Supervisor,4
141708,Archives,Supervisor,2
141714,Entrance,Supervisor,1
141716,Entrance,Guard,5
141717,Archives,Guard,2
141721,Reading Room,Supervisor,3
141723,Archives,Guard,3
141736,Entrance,Guard,3
141737,Reading Room,Supervisor,5
141740,Archives,Guard,5
141743,Reading Room,Guard,1
141749,Reading Room,Supervisor,4
141750,Reading Room,Guard,4
141761,Archives,Guard,2
141770,Archives,Guard,2
141772,Entrance,Guard,3
141773,Reading Room,Guard,2
141774,Reading Room,Guard,4
141782,Archives,Guard,4
141787,Entrance,Guard,2
141797,Entrance,Supervisor,4
141802,Reading Room,Supervisor,1
141805,Reading Room,Guard,2
141817,Archives,Guard,5
141820,Archives,Guard,3
141828,Reading Room,Guard,3
141830,Entrance,Guard,2
141831,Archives,Guard,5
141832,Reading Room,Guard,2
141833,Reading Room,Guard,2
141834,Entrance,Supervisor,5
141839,Archives,Guard,5
141842,Reading Room,Supervisor,5
141851,Reading Room,Guard,2
141856,Reading Room,Guard,5
141857,Archives,Guard,2
141859,Archives,Guard,5
141862,Archives,Supervisor,4
141867,Archives,Supervisor,3
141871,Archives,Supervisor,3
141887,Reading Room,Supervisor,2
141892,Reading Room,Guard,4
141899,Entrance,Guard,3
141923,Archives,Guard,3
141929,Archives,Supervisor,2
141936,Entrance,Guard,1
141938,Reading Room,Supervisor,1
141947,Archives,Guard,1
141952,Reading Room,Guard,2
141956,Entrance,Guard,2
141970,Entrance,Guard,2
141987,Reading Room,Guard,3
141988,Entrance,Guard,1
141999,Reading Room,Guard,1
142000,Reading Room,Guard,4
142005,Entrance,Supervisor,1
142006,Entrance,Guard,5
142010,Archives,Guard,5
142011,Entrance,Guard,3
142013,Archives,Guard,4
142014,Reading Room,Supervisor,3
142015,Entrance,Supervisor,3
142020,Entrance,Guard,4
142023,Reading Room,Guard,5
142024,Reading Room,Guard,4
142030,Reading Room,Guard,5
142031,Reading Room,Guard,1
142036,Entrance,Guard,4
142042,Archives,Supervisor,4
142050,Reading Room,Supervisor,5
142055,Archives,Supervisor,4
142065,Archives,Guard,5
142076,Entrance,Supervisor,3
142078,Archives,Guard,1
142086,Archives,Guard,1
142089,Entrance,Guard,2
142095,Entrance,Supervisor,1
142100,Entrance,Supervisor,4
142104,Reading Room,Supervisor,5
142112,Reading Room,Supervisor,4
142113,Reading Room,Supervisor,4
142114,Reading Room,Guard,4
142116,Archives,Guard,2
142118,Entrance,Guard,2
142121,Archives,Supervisor,5
142123,Entrance,Guard,1
142124,Archives,Supervisor,5
142126,Entrance,Guard,4
142129,Entrance,Supervisor,5
142130,Entrance,Guard,1
142134,Archives,Supervisor,4
142145,Reading Room,Guard,5
142150,Entrance,Guard,5
142157,Entrance,Guard,5
142162,Reading Room,Supervisor,2
142172,Archives,Supervisor,5
142173,Reading Room,Supervisor,5
142178,Archives,Guard,1
142182,Reading Room,Supervisor,3
142184,Entrance,Supervisor,5
142189,Entrance,Guard,3
142190,Archives,Supervisor,2
142194,Archives,Supervisor,5
142195,Archives,Guard,2
142208,Entrance,Guard,1
142210,Reading Room,Guard,3
142219,Entrance,Supervisor,4
142222,Archives,Guard,5
142226,Reading Room,Supervisor,1
142232,Archives,Guard,1
142236,Entrance,Guard,1
142239,Reading Room,Guard,1
142242,Archives,Guard,4
142243,Archives,Guard,2
142252,Reading Room,Supervisor,4
142260,Archives,Supervisor,2
142261,Archives,Guard,4
142267,Archives,Guard,5
142270,Archives,Guard,4
142280,Reading Room,Supervisor,3
142283,Entrance,Guard,1
142286,Entrance,Guard,5
142296,Entrance,Guard,3
142298,Reading Room,Supervisor,1
142299,Reading Room,Guard,3
142302,Archives,Supervisor,1
142305,Reading Room,Supervisor,3
142313,Archives,Guard,4
142314,Entrance,Supervisor,4
142323,Entrance,Supervisor,2
142328,Entrance,Guard,5
142330,Entrance,Guard,4
142331,Reading Room,Guard,1
142341,Archives,Guard,1
142354,Reading Room,Supervisor,5
142359,Reading Room,Supervisor,5
142364,Archives,Supervisor,1
142368,Reading Room,Supervisor,3
142383,Reading Room,Supervisor,4
142395,Reading Room,Guard,3
142398,Entrance,Guard,2
142404,Reading Room,Supervisor,4
142416,Entrance,Guard,3
142418,Entrance,Guard,2
142423,Archives,Supervisor,5
142437,Entrance,Guard,3
142438,Reading Room,Supervisor,5
142439,Archives,Supervisor,4
142467,Entrance,Supervisor,2
142474,Entrance,Supervisor,3
142480,Archives,Guard,2
142484,Archives,Guard,5
142489,Entrance,Supervisor,2
142508,Archives,Guard,2
142516,Reading Room,Guard,4
142517,Reading Room,Guard,4
142523,Entrance,Supervisor,4
142528,Reading Room,Guard,1
142532,Entrance,Supervisor,1
142543,Archives,Supervisor,3
142550,Archives,Supervisor,3
142552,Archives,Supervisor,5
142559,Archives,Guard,1
142568,Reading Room,Supervisor,5
142569,Entrance,Supervisor,1
142570,Reading Room,Supervisor,5
142571,Archives,Guard,2
142575,Archives,Guard,1
142583,Archives,Supervisor,5
142585,Archives,Guard,5
142591,Reading Room,Supervisor,4
142596,Entrance,Guard,2
142606,Reading Room,Guard,2
142607,Archives,Supervisor,5
142613,Archives,Guard,2
142614,Archives,Supervisor,1
142620,Entrance,Supervisor,1
142623,Reading Room,Supervisor,2
142626,Reading Room,Guard,3
142631,Entrance,Guard,5
142648,Entrance,Supervisor,2
142650,Archives,Guard,5
142655,Reading Room,Supervisor,4
142656,Archives,Supervisor,3
142663,Reading Room,Guard,5
142667,Archives,Guard,2
142670,Entrance,Supervisor,4
142673,Reading Room,Guard,5
142688,Reading Room,Guard,3
142690,Reading Room,Supervisor,2
142700,Archives,Supervisor,3
142703,Entrance,Supervisor,2
142709,Entrance,Supervisor,4
142712,Reading Room,Guard,1
142714,Archives,Supervisor,5
142718,Entrance,Supervisor,4
142722,Archives,Supervisor,2
142725,Entrance,Guard,5
142731,Archives,Guard,1
142733,Archives,Guard,3
142739,Archives,Guard,2
142749,Entrance,Supervisor,1
142750,Reading Room,Guard,3
142752,Archives,Guard,3
142753,Archives,Supervisor,4
142755,Archives,Supervisor,5
142761,Archives,Supervisor,3
142762,Entrance,Guard,3
142764,Archives,Supervisor,3
142766,Entrance,Guard,1
142768,Reading Room,Guard,5
142780,Entrance,Supervisor,1
142781,Reading Room,Guard,3
142789,Entrance,Guard,5
142796,Reading Room,Supervisor,1
142799,Reading Room,Guard,2
142800,Archives,Guard,4
142804,Archives,Supervisor,5
142805,Archives,Guard,4
142811,Reading Room,Supervisor,3
142815,Reading Room,Guard,2
142830,Archives,Supervisor,5
142831,Entrance,Supervisor,5
142833,Reading Room,Guard,2
142834,Reading Room,Supervisor,5
142842,Entrance,Guard,4
142847,Entrance,Supervisor,4
142848,Entrance,Guard,3
142851,Archives,Supervisor,2
142852,Entrance,Supervisor,4
142863,Entrance,Guard,3
142873,Reading Room,Supervisor,5
142874,Reading Room,Supervisor,3
142883,Reading Room,Guard,5
142888,Archives,Supervisor,3
142901,Reading Room,Guard,3
142908,Entrance,Supervisor,1
142912,Entrance,Guard,4
142919,Reading Room,Supervisor,2
142924,Reading Room,Supervisor,4
142952,Entrance,Supervisor,4
142956,Entrance,Guard,5
142957,Archives,Guard,4
142963,Archives,Supervisor,2
142970,Reading Room,Guard,4
142973,Reading Room,Supervisor,2
142979,Reading Room,Supervisor,1
142981,Archives,Supervisor,1
142987,Entrance,Supervisor,2
142991,Entrance,Guard,2
142995,Reading Room,Guard,2
142996,Archives,Guard,2
143002,Archives,Guard,3
143003,Archives,Supervisor,5
143012,Archives,Guard,4
143016,Reading Room,Guard,4
143017,Reading Room,Guard,1
143029,Archives,Supervisor,2
143031,Entrance,Guard,4
143037,Reading Room,Guard,1
143038,Entrance,Supervisor,1
143041,Archives,Guard,1
143043,Reading Room,Guard,1
143049,Archives,Supervisor,5
143050,Archives,Guard,4
143052,Entrance,Guard,5
143053,Entrance,Supervisor,3
143060,Archives,Supervisor,1
143069,Reading Room,Guard,5
143074,Archives,Supervisor,2
143079,Archives,Supervisor,4
143082,Reading Room,Guard,2
143091,Reading Room,Guard,2
143098,Entrance,Guard,3
143099,Reading Room,Guard,5
143119,Entrance,Guard,4
143128,Entrance,Supervisor,5
143136,Entrance,Guard,2
143143,Archives,Supervisor,1
143146,Archives,Guard,1
143148,Archives,Supervisor,1
143152,Reading Room,Supervisor,3
143157,Entrance,Supervisor,2
143161,Reading Room,Guard,4
143162,Archives,Supervisor,3
143169,Archives,Guard,2
143171,Reading Room,Supervisor,2
143174,Reading Room,Supervisor,4
143176,Archives,Guard,2
143182,Archives,Guard,4
143184,Entrance,Supervisor,4
143189,Reading Room,Guard,2
143210,Archives,Supervisor,1
143214,Reading Room,Supervisor,1
143224,Archives,Supervisor,3
143229,Archives,Supervisor,2
143238,Entrance,Supervisor,3
143243,Archives,Guard,2
143245,Entrance,Supervisor,3
143249,Reading Room,Guard,4
143259,Entrance,Supervisor,5
143264,Archives,Supervisor,5
143266,Entrance,Supervisor,1
143277,Entrance,Guard,1
143282,Reading Room,Supervisor,5
143286,Archives,Supervisor,5
143288,Reading Room,Supervisor,1
143297,Reading Room,Guard,4
143300,Archives,Supervisor,4
143305,Reading Room,Supervisor,2
143310,Entrance,Guard,3
143318,Archives,Supervisor,3
143324,Archives,Supervisor,3
143333,Archives,Supervisor,1
143341,Reading Room,Guard,4
143350,Reading Room,Guard,1
143354,Entrance,Guard,5
143355,Archives,Guard,3
143356,Entrance,Supervisor,4
143362,Archives,Guard,4
143364,Entrance,Guard,5
143366,Reading Room,Supervisor,1
143380,Archives,Guard,4
143381,Archives,Supervisor,5
143392,Archives,Supervisor,3
143393,Reading Room,Supervisor,1
143401,Archives,Guard,3
143412,Archives,Guard,4
143414,Entrance,Supervisor,4
143418,Entrance,Supervisor,4
143432,Archives,Supervisor,4
143435,Entrance,Guard,2
143441,Archives,Guard,5
143448,Entrance,Guard,5
143452,Archives,Guard,4
143457,Entrance,Supervisor,4
143464,Reading Room,Guard,2
143467,Entrance,Guard,5
143469,Reading Room,Supervisor,2
143475,Entrance,Supervisor,3
143476,Archives,Supervisor,3
143490,Reading Room,Guard,2
143491,Entrance,Supervisor,4
143499,Reading Room,Supervisor,1
143509,Archives,Supervisor,2
143510,Archives,Guard,5
143511,Entrance,Supervisor,5
143514,Reading Room,Supervisor,4
143515,Entrance,Guard,3
143534,Reading Room,Guard,1
143540,Entrance,Guard,4
143541,Reading Room,Supervisor,4
143544,Reading Room,Guard,5
143547,Reading Room,Guard,2
143549,Reading Room,Guard,4
143551,Reading Room,Guard,3
143556,Archives,Supervisor,1
143560,Reading Room,Supervisor,1
143563,Reading Room,Supervisor,2
143564,Reading Room,Supervisor,2
143572,Archives,Guard,3
143573,Reading Room,Supervisor,3
143574,Reading Room,Guard,4
143579,Archives,Supervisor,3
143592,Entrance,Supervisor,2
143597,Archives,Guard,4
143599,Reading Room,Guard,3
143605,Archives,Guard,4
143606,Reading Room,Guard,5
143610,Reading Room,Guard,3
143618,Archives,Guard,2
143619,Reading Room,Supervisor,1
143632,Reading Room,Supervisor,5
143635,Entrance,Guard,2
143639,Entrance,Guard,1
143643,Reading Room,Guard,2
143652,Entrance,Supervisor,3
143665,Archives,Supervisor,2
143668,Reading Room,Supervisor,1
143670,Entrance,Supervisor,2
143682,Archives,Guard,1
143684,Entrance,Supervisor,2
143694,Entrance,Supervisor,3
143695,Reading Room,Supervisor,3
143697,Reading Room,Guard,1
143698,Reading Room,Guard,3
143700,Entrance,Supervisor,5
143705,Archives,Guard,5
143718,Reading Room,Guard,3
143725,Archives,Supervisor,1
143727,Archives,Supervisor,2
143728,Reading Room,Guard,5
143730,Reading Room,Guard,3
143739,Entrance,Supervisor,1
143741,Entrance,Guard,2
143742,Entrance,Supervisor,3
143751,Entrance,Supervisor,2
143760,Entrance,Guard,2
143763,Archives,Supervisor,2
143764,Entrance,Supervisor,3
143767,Reading Room,Supervisor,5
143773,Entrance,Supervisor,1
143779,Archives,Guard,3
143785,Entrance,Supervisor,5
143786,Archives,Supervisor,4
143792,Reading Room,Supervisor,1
143797,Entrance,Guard,5
143799,Reading Room,Guard,4
143801,Reading Room,Guard,4
143808,Reading Room,Guard,2
143812,Entrance,Guard,4
143825,Archives,Guard,3
143827,Entrance,Guard,4
143830,Entrance,Supervisor,1
143831,Entrance,Guard,1
143832,Archives,Supervisor,4
143834,Archives,Guard,2
143835,Archives,Guard,1
143838,Archives,Guard,3
143845,Reading Room,Supervisor,3
143861,Archives,Guard,3
143862,Archives,Supervisor,2
143864,Entrance,Guard,4
143874,Reading Room,Guard,2
143876,Entrance,Supervisor,1
143882,Archives,Supervisor,2
143888,Archives,Guard,5
143890,Entrance,Guard,3
143896,Entrance,Supervisor,4
143897,Archives,Supervisor,1
143900,Archives,Supervisor,1
143904,Archives,Guard,2
143907,Archives,Supervisor,2
143909,Reading Room,Supervisor,1
143912,Archives,Guard,3
143913,Reading Room,Guard,4
143918,Entrance,Supervisor,4
143920,Archives,Guard,5
143921,Reading Room,Guard,5
143930,Entrance,Guard,3
143932,Reading Room,Supervisor,5
143936,Archives,Supervisor,1
143937,Reading Room,Guard,4
143938,Entrance,Supervisor,2
143945,Reading Room,Supervisor,4
143948,Archives,Supervisor,2
143953,Reading Room,Guard,2
143957,Reading Room,Guard,5
143961,Reading Room,Guard,2
143963,Entrance,Supervisor,4
143967,Entrance,Supervisor,2
143968,Entrance,Guard,1
143979,Entrance,Guard,1
143990,Archives,Supervisor,1
143992,Reading Room,Supervisor,4
144000,Archives,Guard,4
144006,Archives,Guard,4
144009,Archives,Guard,5
144013,Entrance,Supervisor,2
144014,Reading Room,Guard,5
144015,Reading Room,Guard,2
144019,Entrance,Supervisor,5
144026,Entrance,Guard,1
144031,Archives,Supervisor,5
144035,Entrance,Guard,5
144036,Archives,Guard,3
144039,Reading Room,Supervisor,2
144047,Reading Room,Supervisor,2
144062,Entrance,Supervisor,4
144071,Entrance,Supervisor,2
144078,Reading Room,Guard,3
144086,Entrance,Supervisor,1
144087,Reading Room,Guard,1
144092,Reading Room,Supervisor,2
144094,Reading Room,Guard,5
144095,Reading Room,Guard,2
144101,Archives,Guard,5
144104,Reading Room,Guard,4
144108,Entrance,Supervisor,2
144111,Entrance,Supervisor,4
144121,Archives,Guard,2
144122,Reading Room,Supervisor,3
144127,Archives,Guard,1
144129,Archives,Supervisor,2
144137,Reading Room,Supervisor,2
144144,Entrance,Supervisor,2
144147,Reading Room,Guard,4
144149,Reading Room,Guard,3
144152,Reading Room,Guard,4
144154,Entrance,Supervisor,2
144158,Archives,Supervisor,4
144160,Archives,Supervisor,4
144162,Reading Room,Supervisor,3
144167,Archives,Guard,1
144176,Archives,Supervisor,2
144177,Archives,Guard,3
144187,Archives,Guard,1
144196,Entrance,Supervisor,3
144200,Reading Room,Guard,5
144201,Entrance,Guard,2
144203,Entrance,Guard,4
144208,Archives,Guard,1
144212,Entrance,Supervisor,5
144217,Archives,Guard,4
144219,Entrance,Supervisor,4
144238,Entrance,Guard,4
144244,Archives,Guard,1
144247,Entrance,Guard,2
144255,Entrance,Guard,2
144256,Entrance,Supervisor,1
144258,Entrance,Supervisor,4
144267,Reading Room,Guard,4
144271,Entrance,Supervisor,2
144281,Reading Room,Supervisor,1
144282,Reading Room,Guard,4
144288,Archives,Supervisor,5
144293,Archives,Supervisor,1
144295,Reading Room,Supervisor,2
144304,Entrance,Supervisor,5
144308,Archives,Supervisor,4
144314,Reading Room,Supervisor,5
144321,Entrance,Supervisor,4
144325,Archives,Supervisor,1
144327,Entrance,Supervisor,2
144328,Archives,Supervisor,5
144330,Reading Room,Supervisor,4
144334,Entrance,Guard,2
144336,Entrance,Guard,1
144339,Reading Room,Supervisor,3
144343,Entrance,Supervisor,1
144353,Reading Room,Guard,1
144358,Archives,Guard,4
144362,Reading Room,Guard,4
144366,Archives,Guard,2
144368,Entrance,Guard,2
144372,Archives,Supervisor,4
144375,Entrance,Supervisor,1
144377,Reading Room,Guard,5
144382,Archives,Guard,2
144394,Entrance,Supervisor,5
144403,Entrance,Guard,5
144404,Reading Room,Supervisor,3
144405,Entrance,Guard,3
144406,Entrance,Supervisor,5
144410,Entrance,Guard,3
144411,Reading Room,Supervisor,4
144423,Archives,Guard,3
144427,Reading Room,Supervisor,1
144428,Archives,Guard,2
144429,Archives,Guard,5
144430,Reading Room,Supervisor,1
144438,Archives,Supervisor,4
144451,Entrance,Guard,5
144453,Entrance,Guard,2
144454,Archives,Supervisor,5
144457,Reading Room,Guard,5
144458,Reading Room,Guard,3
144462,Reading Room,Guard,2
144463,Archives,Supervisor,5
144466,Archives,Guard,3
144474,Reading Room,Guard,1
144479,Entrance,Supervisor,3
144483,Archives,Guard,3
144484,Reading Room,Supervisor,5
144485,Archives,Guard,4
144504,Reading Room,Supervisor,4
144513,Entrance,Guard,1
144516,Entrance,Supervisor,2
144518,Entrance,Supervisor,5
144519,Reading Room,Supervisor,1
144521,Reading Room,Guard,1
144523,Entrance,Guard,2
144529,Archives,Guard,4
144536,Entrance,Guard,1
144546,Archives,Supervisor,2
144547,Reading Room,Supervisor,5
144555,Entrance,Guard,2
144557,Reading Room,Supervisor,4
144567,Entrance,Guard,2
144568,Archives,Guard,4
144584,Reading Room,Supervisor,3
144585,Reading Room,Guard,1
144593,Entrance,Guard,4
144598,Archives,Supervisor,4
144601,Archives,Supervisor,5
144606,Entrance,Supervisor,4
144607,Entrance,Guard,3
144619,Reading Room,Guard,4
144628,Reading Room,Guard,1
144634,Archives,Guard,1
144636,Archives,Supervisor,1
144640,Archives,Supervisor,2
144641,Reading Room,Guard,1
144642,Entrance,Supervisor,2
144643,Entrance,Guard,3
144649,Entrance,Supervisor,3
144654,Reading Room,Supervisor,3
144656,Reading Room,Guard,1
144668,Reading Room,Guard,5
144674,Archives,Guard,1
144675,Archives,Guard,4
144679,Archives,Supervisor,1
144692,Archives,Supervisor,2
144699,Archives,Guard,2
144710,Reading Room,Supervisor,2
144714,Entrance,Supervisor,1
144721,Entrance,Supervisor,4
144723,Archives,Supervisor,4
144733,Reading Room,Supervisor,5
144741,Archives,Guard,1
144742,Archives,Supervisor,1
144745,Reading Room,Guard,3
144746,Archives,Supervisor,3
144751,Archives,Guard,2
144752,Reading Room,Supervisor,1
144753,Entrance,Supervisor,2
144760,Entrance,Guard,4
144762,Entrance,Supervisor,1
144763,Archives,Guard,1
144767,Archives,Supervisor,1
144770,Archives,Supervisor,5
144772,Entrance,Guard,1
144785,Archives,Supervisor,4
144788,Archives,Supervisor,4
144789,Entrance,Guard,4
144795,Reading Room,Guard,3
144804,Archives,Supervisor,3
144812,Archives,Guard,1
144820,Reading Room,Supervisor,3
144822,Reading Room,Supervisor,2
144823,Reading Room,Supervisor,3
144828,Reading Room,Supervisor,4
144831,Reading Room,Supervisor,1
144833,Archives,Supervisor,1
144837,Archives,Supervisor,1
144842,Entrance,Supervisor,2
144844,Reading Room,Guard,1
144846,Archives,Guard,1
144860,Reading Room,Supervisor,3
144865,Entrance,Guard,4
144871,Archives,Supervisor,3
144876,Archives,Supervisor,5
144885,Archives,Guard,3
144887,Entrance,Guard,2
144894,Entrance,Guard,3
144902,Archives,Guard,5
144903,Archives,Supervisor,4
144904,Archives,Supervisor,4
144905,Archives,Supervisor,5
144906,Archives,Supervisor,5
144907,Archives,Supervisor,1
144913,Reading Room,Supervisor,5
144914,Reading Room,Supervisor,3
144915,Entrance,Guard,5
144917,Archives,Supervisor,1
144920,Reading Room,Supervisor,1
144930,Entrance,Supervisor,5
144933,Entrance,Guard,3
144941,Reading Room,Supervisor,4
144943,Reading Room,Supervisor,1
144945,Entrance,Guard,2
144950,Reading Room,Guard,2
144956,Archives,Guard,3
144961,Reading Room,Guard,1
144967,Archives,Supervisor,4
144974,Archives,Guard,2
144979,Archives,Supervisor,5
144983,Entrance,Supervisor,4
144985,Entrance,Supervisor,5
144986,Entrance,Supervisor,2
144987,Archives,Supervisor,4
144989,Archives,Supervisor,3
144994,Archives,Guard,5
145001,Archives,Guard,4
145009,Archives,Supervisor,5
145013,Archives,Guard,4
145016,Archives,Guard,4
145017,Reading Room,Supervisor,1
145020,Reading Room,Supervisor,4
145023,Entrance,Supervisor,1
145035,Entrance,Supervisor,4
145056,Archives,Supervisor,2
145059,Entrance,Guard,2
145062,Archives,Guard,3
145065,Archives,Guard,5
145066,Entrance,Supervisor,2
145085,Entrance,Supervisor,5
145086,Reading Room,Supervisor,2
145089,Entrance,Guard,2
145097,Entrance,Supervisor,5
145098,Archives,Supervisor,1
145102,Reading Room,Supervisor,5
145104,Reading Room,Supervisor,2
145106,Reading Room,Guard,5
145116,Archives,Supervisor,2
145136,Entrance,Supervisor,2
145148,Reading Room,Supervisor,5
145150,Reading Room,Guard,5
145152,Entrance,Supervisor,2
145155,Reading Room,Supervisor,5
145162,Entrance,Supervisor,2
145164,Entrance,Guard,5
145172,Reading Room,Supervisor,3
145173,Reading Room,Guard,1
145176,Reading Room,Guard,2
145194,Entrance,Supervisor,3
145204,Archives,Supervisor,4
145207,Archives,Guard,5
145213,Entrance,Guard,4
145217,Entrance,Guard,3
145221,Entrance,Supervisor,5
145228,Entrance,Supervisor,3
145233,Entrance,Supervisor,1
145250,Reading Room,Guard,2
145263,Reading Room,Guard,2
145265,Entrance,Supervisor,1
145266,Reading Room,Supervisor,5
145267,Entrance,Supervisor,3
145268,Reading Room,Guard,4
145271,Reading Room,Supervisor,2
145275,Reading Room,Supervisor,1
145276,Archives,Guard,1
145279,Reading Room,Guard,2
145289,Reading Room,Supervisor,2
145295,Entrance,Supervisor,1
145302,Archives,Supervisor,3
145304,Entrance,Guard,1
145305,Entrance,Guard,1
145309,Reading Room,Supervisor,4
145310,Entrance,Supervisor,5
145320,Reading Room,Supervisor,5
145322,Entrance,Supervisor,4
145325,Archives,Supervisor,1
145335,Entrance,Supervisor,1
145346,Reading Room,Guard,4
145348,Reading Room,Guard,4
145350,Archives,Guard,2
145354,Reading Room,Guard,3
145362,Archives,Guard,5
145369,Reading Room,Guard,4
145382,Archives,Guard,3
145383,Reading Room,Guard,4
145401,Archives,Guard,5
145403,Archives,Guard,1
145423,Reading Room,Supervisor,5
145427,Entrance,Guard,5
145432,Archives,Guard,3
145439,Archives,Guard,4
145446,Entrance,Supervisor,5
145447,Archives,Guard,4
145449,Archives,Guard,1
145450,Archives,Supervisor,1
145451,Archives,Supervisor,4
145452,Entrance,Supervisor,3
145460,Reading Room,Guard,5
145462,Reading Room,Guard,2
145465,Archives,Guard,5
145466,Reading Room,Guard,5
145472,Entrance,Supervisor,2
145477,Archives,Supervisor,2
145495,Reading Room,Guard,3
145513,Archives,Supervisor,5
145514,Reading Room,Guard,1
145515,Reading Room,Guard,5
145518,Entrance,Guard,4
145520,Reading Room,Guard,4
145529,Archives,Guard,1
145531,Reading Room,Supervisor,3
145537,Reading Room,Supervisor,2
145546,Archives,Guard,2
145566,Reading Room,Supervisor,3
145569,Entrance,Guard,3
145581,Reading Room,Guard,1
145583,Archives,Supervisor,1
145584,Archives,Guard,5
145585,Reading Room,Supervisor,5
145588,Entrance,Guard,2
145606,Entrance,Guard,3
145622,Entrance,Guard,2
145625,Entrance,Supervisor,3
145632,Entrance,Guard,3
145634,Entrance,Supervisor,1
145641,Reading Room,Supervisor,2
145646,Archives,Supervisor,1
145648,Archives,Supervisor,3
145650,Archives,Supervisor,2
145651,Reading Room,Guard,1
145653,Archives,Supervisor,5
145658,Reading Room,Supervisor,1
145662,Archives,Guard,2
145665,Reading Room,Supervisor,4
145671,Archives,Supervisor,4
145677,Archives,Guard,5
145681,Archives,Supervisor,1
145682,Reading Room,Supervisor,1
145690,Archives,Guard,4
145696,Archives,Supervisor,2
145697,Reading Room,Guard,1
145702,Reading Room,Guard,1
145703,Entrance,Supervisor,2
