Upkeep_ID,Book_ID,Conservator_ID,Tools_Used,Reason_for_Upkeep,Date
75608017,8864655419,200028,Scalpel,Dust accumulation,2023-08-08
88190943,5602883508,200025,Scissors,Torn pages,2023-05-19
51097569,3814588602,200002,Tweezers,Aging and brittleness,2023-02-14
53063655,7897219397,200025,Scissors,Loose binding,2024-04-08
33402858,2484669525,200002,Scalpel,Mold growth,2024-11-08
99332076,7550433499,200025,Glue,Loose binding,2024-05-24
59486189,3703249965,200016,Tweezers,Faded text,2023-08-22
72986607,9276077675,200029,Scalpel,Cover damage,2023-03-17
15970290,7163335745,200028,Glue,Mold growth,2023-05-23
23965684,6229271208,200016,Glue,Torn pages,2023-09-13
16363513,8181796630,200016,Clamps,Cover damage,2023-07-24
47427581,6945895008,200025,Glue,Water damage,2023-12-27
45068285,8275350214,200016,Binding Tape,Insect damage,2023-03-25
88322046,4104619262,200028,Binding Tape,Mold growth,2023-08-18
20295677,9574900038,200014,Clamps,Mold growth,2024-10-15
38776833,5520929761,200014,Scissors,Mold growth,2023-12-19
70758403,4897470463,200016,Brush,Staining,2024-10-31
84520970,5979012372,200012,Brush,Faded text,2023-02-14
94351371,3220341605,200007,Glue,Dust accumulation,2023-05-31
13348878,5901796929,200012,Clamps,Loose binding,2023-08-14
19902479,1458187648,200016,Clamps,Mold growth,2023-03-01
29995024,5692940779,200025,Brush,Cover damage,2023-05-07
22917137,7941785564,200025,Binding Tape,Water damage,2023-11-04
27373588,5971588800,200012,Scissors,Water damage,2024-05-17
42840084,5977918930,200028,Scissors,Mold growth,2023-05-23
34189347,8759391978,200029,Glue,Faded text,2023-03-13
23441444,3489796994,200002,Scalpel,Torn pages,2023-07-12
45723685,3925574885,200016,Scissors,Aging and brittleness,2023-07-04
47427623,1867941732,200012,Binding Tape,Staining,2024-06-25
67612718,7196984913,200014,Brush,Mold growth,2023-12-25
77180979,7546051563,200014,Scalpel,Staining,2023-08-01
37990457,2487995472,200029,Scalpel,Mold growth,2024-04-17
72855610,2989598846,200030,Binding Tape,Aging and brittleness,2023-08-19
45592643,7846554987,200014,Binding Tape,Faded text,2024-03-14
93958217,8822383281,200002,Scalpel,Aging and brittleness,2024-01-08
91861073,2307766848,200007,Scissors,Torn pages,2024-06-20
56340565,4993837783,200030,Scissors,Staining,2023-06-24
37072983,3104175782,200029,Tweezers,Aging and brittleness,2024-08-27
49918041,1762213325,200028,Tweezers,Torn pages,2023-11-18
91467869,1234621283,200002,Brush,Dust accumulation,2024-09-13
35500128,8373936055,200014,Glue,Cover damage,2023-02-02
77181027,3141843237,200029,Scissors,Torn pages,2023-10-17
96710757,4765672570,200029,Glue,Insect damage,2023-06-12
22261861,4408721141,200025,Clamps,Faded text,2023-08-24
66302055,2667125537,200025,Tweezers,Torn pages,2023-02-07
93433960,9419522809,200029,Tweezers,Insect damage,2023-01-22
50966629,8861891411,200028,Brush,Cover damage,2024-07-11
31174762,2697635667,200012,Glue,Faded text,2023-05-21
57127022,3015437496,200012,Scissors,Cover damage,2024-10-11
38252655,8168468496,200007,Brush,Torn pages,2023-05-03
39694446,6395165969,200002,Scissors,Dust accumulation,2024-10-09
47427696,8835528642,200014,Tweezers,Faded text,2023-12-18
46772338,3956342215,200030,Binding Tape,Loose binding,2024-06-30
18067571,9126299922,200030,Brush,Cover damage,2023-05-16
53325943,9607506669,200028,Scalpel,Staining,2023-03-12
59879544,2445651921,200014,Tweezers,Staining,2023-09-27
54767737,6412499015,200014,Tweezers,Torn pages,2024-01-31
20033659,4236555508,200016,Tweezers,Loose binding,2023-12-23
50835581,5006378233,200028,Scissors,Insect damage,2023-11-01
58699901,2670016661,200030,Glue,Staining,2024-08-06
53063808,8411408710,200025,Binding Tape,Water damage,2024-09-14
11907202,2861230430,200025,Scalpel,Faded text,2023-09-14
77836424,9783808733,200028,Clamps,Mold growth,2024-12-02
36679816,5599616025,200028,Glue,Staining,2023-05-10
25669772,9424977534,200007,Scissors,Cover damage,2023-03-21
18591887,8077003198,200025,Binding Tape,Aging and brittleness,2023-02-12
77705360,1501878984,200030,Glue,Dust accumulation,2024-10-18
66957459,7537944458,200014,Glue,Faded text,2023-02-10
85831836,6753011856,200016,Glue,Aging and brittleness,2024-07-20
60272802,1110398251,200030,Scissors,Water damage,2024-04-23
89239725,6638176029,200025,Brush,Aging and brittleness,2023-09-14
76918959,1357052145,200016,Scissors,Torn pages,2023-12-03
36286639,1373003533,200014,Scissors,Aging and brittleness,2023-03-15
79409329,8892366618,200029,Tweezers,Water damage,2024-11-07
76918962,4932490922,200002,Scissors,Mold growth,2023-02-22
34320565,5381542249,200025,Scissors,Mold growth,2024-10-22
89764025,5383862128,200028,Glue,Loose binding,2023-10-30
71807162,1344598319,200030,Scalpel,Torn pages,2024-04-22
21868733,8312378724,200007,Brush,Torn pages,2024-05-05
19902656,1702679881,200029,Glue,Staining,2023-12-01
27766977,8216053677,200028,Binding Tape,Loose binding,2024-09-30
99332291,6843253566,200014,Tweezers,Staining,2023-11-26
52015299,9848198956,200002,Scissors,Staining,2023-02-04
68792517,7142470971,200007,Glue,Staining,2024-01-08
78098634,4143934295,200002,Scissors,Mold growth,2023-05-14
98152652,9788391529,200007,Binding Tape,Staining,2024-04-05
57127117,1581899762,200016,Scalpel,Loose binding,2023-08-13
27635919,2167829042,200007,Tweezers,Staining,2024-07-24
70627538,7768837986,200002,Scalpel,Loose binding,2023-07-16
83996883,6957913284,200002,Tweezers,Cover damage,2023-07-19
34189524,7057955563,200029,Binding Tape,Dust accumulation,2023-10-28
69841118,9110693807,200002,Brush,Water damage,2024-01-11
76919017,6999256168,200012,Scalpel,Cover damage,2023-04-11
94875881,4026578892,200007,Clamps,Dust accumulation,2024-02-17
68792556,4693123169,200030,Binding Tape,Water damage,2024-02-19
51097836,6478684173,200014,Scalpel,Mold growth,2023-07-30
59879664,9565912181,200012,Scalpel,Aging and brittleness,2024-05-12
74821876,7859648314,200002,Brush,Dust accumulation,2024-02-29
91205879,3356146491,200029,Binding Tape,Dust accumulation,2024-06-04
76132602,9152543631,200029,Scissors,Faded text,2023-08-21
47165690,7368581729,200012,Binding Tape,Torn pages,2023-10-31
53719295,8257110949,200007,Glue,Aging and brittleness,2024-09-06
90943743,2748062459,200029,Clamps,Faded text,2024-10-30
23572739,3100275390,200028,Glue,Loose binding,2023-10-07
55947526,6020212652,200030,Glue,Mold growth,2024-08-01
39956745,4217894862,200012,Binding Tape,Cover damage,2024-12-29
87535882,9968972047,200029,Scissors,Cover damage,2023-03-27
15839497,7143795643,200025,Clamps,Insect damage,2024-09-10
82030861,2763830639,200007,Scissors,Staining,2023-11-09
53195027,1636049265,200030,Scalpel,Torn pages,2024-02-05
26325271,9831871533,200007,Tweezers,Staining,2025-01-07
70103324,3714885582,200028,Brush,Insect damage,2024-11-03
87535903,1643422965,200030,Binding Tape,Faded text,2023-01-22
62632225,7025416772,200012,Binding Tape,Mold growth,2023-09-01
15053091,8976108776,200014,Glue,Staining,2024-07-05
94482730,2203085211,200012,Glue,Cover damage,2024-06-20
42185003,7115352543,200002,Scalpel,Cover damage,2023-02-08
72986929,2214550857,200002,Clamps,Water damage,2023-07-06
84783416,2138498457,200016,Brush,Loose binding,2024-12-18
25932091,6253366921,200002,Clamps,Insect damage,2024-07-31
37728571,7416579693,200016,Brush,Faded text,2023-06-13
94875966,4653921091,200025,Glue,Staining,2024-01-13
10727743,8622440396,200012,Scissors,Cover damage,2023-12-04
45986131,9908176810,200030,Scissors,Insect damage,2023-01-22
36155736,6911553834,200025,Glue,Aging and brittleness,2023-06-12
47952216,5618057224,200002,Scalpel,Water damage,2025-01-16
63549788,2366090694,200029,Scalpel,Aging and brittleness,2023-10-18
46248286,2297662947,200029,Binding Tape,Faded text,2024-08-19
58044768,2567313669,200025,Glue,Staining,2024-11-28
77967713,6931254079,200025,Clamps,Torn pages,2024-07-01
35369312,6052198479,200014,Binding Tape,Torn pages,2023-11-28
83341665,8580296439,200029,Tweezers,Staining,2024-02-20
95007074,5398058188,200028,Clamps,Mold growth,2024-02-25
24359273,9492455631,200012,Clamps,Mold growth,2023-11-23
95138153,2868401664,200007,Scalpel,Aging and brittleness,2023-03-01
50966892,9352035219,200002,Glue,Water damage,2024-12-01
81506671,4796172760,200014,Brush,Dust accumulation,2024-11-07
26194291,6305064536,200012,Tweezers,Insect damage,2024-01-08
48083315,8479822128,200016,Scissors,Insect damage,2024-12-02
23834997,5181573148,200002,Binding Tape,Torn pages,2023-06-23
29995383,2758142463,200012,Scissors,Torn pages,2024-12-04
13873528,9309086155,200007,Clamps,Mold growth,2023-01-20
98939255,4623856743,200002,Tweezers,Cover damage,2024-10-28
82555260,7260592109,200025,Scissors,Loose binding,2023-11-24
89108862,6369155557,200002,Glue,Aging and brittleness,2024-11-20
37204350,1143138194,200029,Scalpel,Cover damage,2024-05-14
74166656,8602189920,200030,Scalpel,Torn pages,2024-10-01
37990785,4942689374,200007,Scalpel,Loose binding,2023-05-21
77181316,6410927465,200014,Clamps,Mold growth,2024-03-04
84652421,7106093630,200028,Binding Tape,Faded text,2023-02-17
35893640,4332228305,200014,Tweezers,Cover damage,2023-05-01
76132749,9475339347,200030,Glue,Faded text,2024-01-14
66302357,8035766094,200030,Brush,Dust accumulation,2025-01-12
68137368,7721878552,200030,Brush,Torn pages,2023-06-14
21737883,8393318813,200029,Binding Tape,Cover damage,2024-05-28
51753372,3940480029,200002,Binding Tape,Staining,2024-02-11
20427164,4269363420,200016,Scalpel,Faded text,2025-01-12
20951454,5324392206,200029,Scissors,Insect damage,2024-03-28
35631523,8543541666,200002,Scissors,Cover damage,2024-11-29
72855976,7848941486,200016,Binding Tape,Dust accumulation,2024-12-28
82948523,2359760781,200030,Binding Tape,Torn pages,2024-01-09
95662517,2629827031,200029,Scissors,Mold growth,2024-08-13
46641595,2916721652,200007,Brush,Staining,2024-11-30
39956931,1750148098,200007,Brush,Water damage,2023-02-05
63680964,5094893912,200002,Clamps,Staining,2024-12-09
61190599,1314852376,200014,Glue,Aging and brittleness,2023-04-04
97759692,4722214776,200029,Binding Tape,Aging and brittleness,2023-12-27
52408780,5099859049,200012,Tweezers,Dust accumulation,2023-03-11
70496722,4576079217,200029,Tweezers,Torn pages,2024-05-13
41136595,1994522187,200014,Brush,Aging and brittleness,2023-08-26
37466581,8746691397,200028,Brush,Loose binding,2024-08-13
41398743,1481471018,200016,Scalpel,Cover damage,2024-04-25
91206104,9182802390,200029,Scalpel,Loose binding,2023-04-21
54637019,6374605700,200030,Scissors,Water damage,2023-12-22
44937696,1242555086,200014,Binding Tape,Loose binding,2024-12-31
81244644,1040106434,200012,Brush,Mold growth,2023-10-18
92647909,3126176770,200012,Tweezers,Water damage,2023-11-23
97235430,8563588513,200002,Clamps,Staining,2024-03-18
89371111,2112181551,200014,Tweezers,Aging and brittleness,2023-03-17
58438120,3653733205,200007,Scalpel,Faded text,2024-03-18
86356461,5570523821,200014,Glue,Torn pages,2023-07-11
29471213,5788692584,200002,Scalpel,Torn pages,2024-01-29
69972463,9264542998,200002,Brush,Mold growth,2023-03-05
68923891,9878086368,200016,Brush,Dust accumulation,2024-08-17
94745078,2355376872,200002,Scissors,Insect damage,2024-01-19
67219959,5587477927,200028,Scalpel,Water damage,2024-11-17
20689408,4922785848,200002,Tweezers,Insect damage,2024-03-21
26194436,8456346673,200012,Binding Tape,Cover damage,2024-11-27
75608582,8769455827,200007,Tweezers,Aging and brittleness,2023-12-04
97890823,8143513880,200007,Tweezers,Faded text,2023-07-15
83866122,9604116214,200012,Scissors,Insect damage,2023-03-12
41005579,9779011865,200016,Clamps,Cover damage,2023-07-31
44413453,3066262111,200028,Clamps,Faded text,2024-11-28
23966226,4505003035,200030,Binding Tape,Cover damage,2024-04-15
60142099,2603553901,200012,Scalpel,Mold growth,2023-07-11
13087257,2879879163,200016,Binding Tape,Dust accumulation,2024-05-14
69579290,4328262300,200030,Clamps,Water damage,2024-05-27
15053342,9250451394,200007,Tweezers,Water damage,2023-06-05
69579295,6385899576,200030,Clamps,Water damage,2023-05-06
88060450,1748264891,200014,Brush,Torn pages,2024-06-21
27111970,6214203229,200002,Scissors,Dust accumulation,2023-08-09
22786596,6337733885,200029,Scissors,Faded text,2023-11-26
52015653,2564997108,200030,Scalpel,Faded text,2023-05-28
28946982,2963782840,200014,Clamps,Aging and brittleness,2024-09-25
10072614,9931861167,200028,Tweezers,Insect damage,2023-06-15
55161381,5067880711,200029,Scalpel,Staining,2024-09-19
17281580,3073303504,200012,Binding Tape,Staining,2024-08-21
86487597,9292557732,200030,Glue,Cover damage,2024-08-21
83472943,4262800247,200012,Glue,Aging and brittleness,2024-07-13
72462902,7353664440,200028,Tweezers,Water damage,2023-06-19
94089787,2389262243,200014,Tweezers,Mold growth,2024-05-14
57651772,1620365735,200014,Scalpel,Faded text,2023-08-23
89895487,1470323604,200014,Brush,Cover damage,2024-03-29
37990976,9287406083,200030,Tweezers,Aging and brittleness,2024-11-21
97104450,2636516652,200030,Tweezers,Cover damage,2023-10-22
32879172,9613171998,200030,Glue,Staining,2023-07-04
95531589,5330445396,200025,Brush,Insect damage,2024-02-13
77181508,7253334759,200030,Glue,Water damage,2024-12-10
22655561,8644748865,200002,Scissors,Loose binding,2024-03-28
39170636,9858815722,200007,Scalpel,Staining,2024-06-29
72856144,7092162559,200002,Brush,Mold growth,2024-01-07
80851537,1402370696,200007,Scalpel,Mold growth,2023-08-11
39301714,3576704419,200016,Scissors,Torn pages,2024-02-13
66957907,3844497479,200029,Glue,Cover damage,2023-02-08
43496017,5274053515,200030,Scalpel,Staining,2023-05-24
12825181,9354215476,200028,Tweezers,Water damage,2024-04-03
56341100,7829936274,200028,Tweezers,Dust accumulation,2024-08-07
43364985,7136199080,200025,Scissors,Dust accumulation,2023-10-27
56210041,1681613094,200007,Binding Tape,Cover damage,2023-09-11
76526206,3991295503,200025,Tweezers,Mold growth,2024-08-31
14004874,9571332236,200007,Brush,Mold growth,2024-03-27
20296331,7145276189,200028,Glue,Aging and brittleness,2023-03-24
70103697,6889543060,200002,Tweezers,Torn pages,2024-12-19
38777496,3796269162,200028,Scalpel,Loose binding,2023-08-19
32354969,3178005971,200002,Scalpel,Loose binding,2023-07-24
17674910,7063037369,200007,Glue,Water damage,2024-08-23
34321059,1787061248,200028,Brush,Mold growth,2024-06-27
63156900,6167198541,200025,Brush,Aging and brittleness,2023-12-08
90026664,8116394029,200007,Tweezers,Mold growth,2024-04-02
40219307,8849578790,200014,Tweezers,Mold growth,2024-04-05
17412785,4099135379,200012,Brush,Dust accumulation,2023-11-09
68793009,1815957645,200016,Brush,Insect damage,2023-07-12
96973504,4976810983,200007,Tweezers,Insect damage,2023-08-06
41923271,1943747553,200014,Brush,Dust accumulation,2023-03-29
80196297,3281239778,200028,Scalpel,Cover damage,2023-12-19
65123020,3860259664,200002,Binding Tape,Faded text,2023-11-28
44544717,7318931414,200012,Tweezers,Water damage,2023-08-17
48739026,3972303618,200016,Scalpel,Staining,2024-06-21
91992786,7079187031,200002,Clamps,Faded text,2023-06-22
24621787,2456691977,200014,Brush,Water damage,2024-07-02
98546396,2271080396,200030,Brush,Loose binding,2024-09-01
50705115,1665488389,200029,Scalpel,Water damage,2024-09-22
90419944,7881135836,200029,Binding Tape,Cover damage,2023-07-04
60273387,4174906074,200025,Glue,Mold growth,2023-03-23
61584108,1467027523,200002,Scalpel,Aging and brittleness,2024-07-26
44675820,4779943994,200012,Glue,Aging and brittleness,2023-04-01
77181683,2969387958,200007,Brush,Water damage,2024-12-21
96580342,3224945070,200030,Scissors,Cover damage,2023-11-25
38122232,3033715113,200029,Brush,Cover damage,2023-11-16
18723578,9911885647,200014,Brush,Mold growth,2025-01-07
27243266,2779270667,200002,Scissors,Aging and brittleness,2023-08-13
75870981,9243272551,200030,Scissors,Aging and brittleness,2024-12-01
48870149,2065849646,200002,Brush,Water damage,2024-01-11
76395271,2004001703,200029,Glue,Dust accumulation,2023-06-19
72594185,2452349762,200028,Tweezers,Water damage,2023-02-10
90419978,8415025488,200002,Binding Tape,Aging and brittleness,2023-07-06
58700559,5620327875,200007,Binding Tape,Loose binding,2023-07-22
24752914,3673485351,200002,Brush,Insect damage,2024-05-03
13218579,5292451587,200002,Tweezers,Torn pages,2023-03-14
88191770,6844012835,200028,Brush,Staining,2023-11-08
27636508,5925811665,200030,Clamps,Aging and brittleness,2023-12-02
26981149,6892999305,200014,Tweezers,Loose binding,2024-10-28
71938846,4709082004,200014,Brush,Dust accumulation,2023-08-29
23966496,9353086486,200002,Binding Tape,Water damage,2024-12-22
40612653,6780660130,200012,Binding Tape,Aging and brittleness,2024-10-12
78099246,4889002957,200029,Binding Tape,Loose binding,2023-01-31
84128562,3760501159,200014,Clamps,Aging and brittleness,2024-01-24
96973629,7133980175,200012,Tweezers,Insect damage,2024-07-15
27374398,3483502354,200014,Tweezers,Insect damage,2023-07-01
29340478,5498038197,200007,Brush,Staining,2023-01-25
93827905,9972530150,200012,Scissors,Mold growth,2023-08-13
87012162,3327753317,200016,Scissors,Mold growth,2024-10-29
67875651,2450887898,200012,Glue,Aging and brittleness,2023-07-09
81376068,6273673259,200007,Clamps,Mold growth,2024-02-25
12301128,6910116772,200028,Scissors,Water damage,2024-12-23
34321225,2262396157,200029,Clamps,Faded text,2023-02-04
33665866,1294945981,200028,Glue,Insect damage,2024-01-22
45986634,4170450842,200025,Binding Tape,Water damage,2024-08-09
59749194,8471744064,200030,Scissors,Aging and brittleness,2024-03-16
57389897,5593868348,200014,Clamps,Insect damage,2023-12-30
82293582,6032412089,200002,Scissors,Cover damage,2024-11-27
50705226,7881126802,200029,Scalpel,Loose binding,2024-07-14
29602638,5692257480,200028,Scalpel,Loose binding,2023-06-17
10466129,1508063737,200028,Glue,Insect damage,2024-03-15
16495442,4274795537,200030,Scalpel,Water damage,2023-08-01
35369814,5642071751,200025,Binding Tape,Water damage,2024-12-07
58962778,6869355285,200002,Glue,Staining,2023-09-09
40874842,5199036984,200029,Scissors,Dust accumulation,2025-01-12
68137828,9030651615,200028,Scissors,Torn pages,2023-07-31
80720740,2960982334,200025,Brush,Loose binding,2024-05-27
93303652,6000426912,200002,Binding Tape,Faded text,2023-03-19
71021415,1087447401,200012,Brush,Torn pages,2025-01-13
65909609,9560896974,200025,Tweezers,Mold growth,2024-05-17
15053687,3327982077,200025,Glue,Loose binding,2023-08-15
17544056,8742234510,200012,Scissors,Insect damage,2024-03-08
92779392,1648981732,200002,Binding Tape,Staining,2024-09-02
80720775,5852606843,200016,Clamps,Cover damage,2024-08-23
81769355,9072301303,200029,Scalpel,Faded text,2023-06-06
80851855,9256783261,200007,Tweezers,Torn pages,2023-10-21
65647506,3933447760,200016,Brush,Insect damage,2024-09-23
72725395,8200370470,200029,Binding Tape,Mold growth,2023-11-10
11121556,3336844290,200012,Scissors,Loose binding,2024-03-19
31044501,8713010618,200028,Clamps,Dust accumulation,2023-09-20
83342230,9966952338,200029,Glue,Aging and brittleness,2023-08-23
56996764,5885987025,200002,Tweezers,Faded text,2023-05-26
41137053,3602688888,200025,Scalpel,Cover damage,2024-11-15
90944414,2656975243,200002,Binding Tape,Faded text,2025-01-11
53457828,1186379695,200025,Scissors,Insect damage,2023-07-11
46248871,6893659372,200025,Binding Tape,Faded text,2024-06-19
82686892,3337159150,200030,Binding Tape,Torn pages,2023-08-12
12170157,6237460749,200029,Scalpel,Dust accumulation,2024-11-09
77706158,1410575363,200030,Binding Tape,Insect damage,2024-04-12
38908847,9482022600,200002,Binding Tape,Staining,2024-05-13
64730031,9839617566,200014,Binding Tape,Dust accumulation,2023-06-17
97235903,9670941178,200016,Scalpel,Cover damage,2024-05-13
54899652,7486702983,200025,Scalpel,Torn pages,2023-03-01
52540360,7181105699,200025,Glue,Torn pages,2024-07-13
29078476,6034268034,200025,Tweezers,Insect damage,2023-12-24
60928975,4594249247,200002,Scalpel,Faded text,2023-12-31
20034512,5417362884,200012,Clamps,Torn pages,2024-10-21
29340625,9248085334,200025,Clamps,Insect damage,2024-10-04
36418513,9551866559,200014,Scissors,Staining,2023-04-29
75609043,7166677059,200007,Glue,Cover damage,2023-06-15
82424792,9673389852,200025,Scissors,Torn pages,2024-07-17
85570525,5813379473,200030,Glue,Staining,2024-11-15
95532004,3716453068,200007,Glue,Torn pages,2024-03-26
69448677,5779791675,200016,Tweezers,Dust accumulation,2023-05-30
39302116,1750566836,200025,Brush,Faded text,2024-07-12
79934439,7274980930,200016,Scalpel,Water damage,2023-08-02
60142569,5382030223,200028,Brush,Torn pages,2023-04-13
23442410,2067938760,200002,Glue,Water damage,2024-10-04
21738480,6697580002,200012,Glue,Torn pages,2023-05-26
97235952,4256464224,200014,Scissors,Cover damage,2024-07-30
14922736,5042675707,200002,Scalpel,Cover damage,2023-05-23
18985972,3119654748,200016,Tweezers,Torn pages,2023-07-12
53588982,5177977964,200025,Tweezers,Staining,2023-04-16
65516537,8499371932,200007,Scissors,Insect damage,2023-02-04
49263610,6919683027,200012,Scalpel,Mold growth,2024-12-23
68531193,6338964961,200012,Tweezers,Dust accumulation,2024-10-24
44807164,9237868945,200012,Scalpel,Insect damage,2023-03-12
37991423,4439920919,200012,Binding Tape,Cover damage,2023-03-26
18723849,1073845106,200012,Clamps,Aging and brittleness,2023-04-21
66171915,1758134662,200016,Glue,Mold growth,2023-04-29
80065547,7043610329,200002,Binding Tape,Mold growth,2023-09-10
69055502,5115925084,200030,Binding Tape,Faded text,2024-03-23
84915218,5183347998,200030,Binding Tape,Mold growth,2023-03-05
49263637,8422413558,200025,Scissors,Aging and brittleness,2024-08-10
21083159,8729394140,200030,Binding Tape,Torn pages,2023-04-24
90158107,5344709926,200014,Glue,Torn pages,2024-08-13
58831903,8031031599,200030,Scalpel,Aging and brittleness,2024-12-09
24228895,3922735218,200014,Brush,Cover damage,2023-09-11
66303009,6155491222,200028,Glue,Faded text,2024-10-28
15316002,8359375395,200030,Binding Tape,Water damage,2024-09-03
96842788,5530094011,200016,Binding Tape,Staining,2023-05-23
35894309,2290396428,200016,Scalpel,Water damage,2024-09-02
64074796,9709484983,200007,Binding Tape,Cover damage,2024-09-15
76133425,3003693820,200028,Scalpel,Mold growth,2023-07-03
61584440,4612403904,200030,Scalpel,Dust accumulation,2024-03-07
19903544,3068967850,200028,Scalpel,Water damage,2024-12-24
71152700,9667090175,200030,Scalpel,Faded text,2025-01-12
88192063,5632710709,200029,Tweezers,Insect damage,2024-04-26
41792581,9212527975,200028,Binding Tape,Staining,2023-08-17
98153542,6472863136,200025,Scalpel,Aging and brittleness,2024-06-15
10204232,6887682160,200012,Scissors,Mold growth,2024-05-11
27767886,2499028314,200016,Glue,Mold growth,2024-04-22
15709263,6820280649,200025,Binding Tape,Insect damage,2024-02-25
34714704,5016139641,200007,Glue,Mold growth,2023-11-08
95794267,6809059384,200025,Tweezers,Loose binding,2023-06-20
60404829,9127633839,200002,Scissors,Torn pages,2024-03-03
65909856,8589345959,200028,Glue,Aging and brittleness,2024-09-29
62370913,4024281087,200002,Glue,Insect damage,2024-02-16
90551393,7034407054,200030,Brush,Insect damage,2024-02-23
42054752,1311925174,200012,Scissors,Insect damage,2024-01-09
51885159,8614840801,200014,Scalpel,Faded text,2024-05-24
11514989,3033340382,200025,Scalpel,Torn pages,2023-03-03
94221432,3878708464,200030,Tweezers,Cover damage,2024-12-25
33535097,6248095148,200016,Tweezers,Insect damage,2023-06-06
80983161,5799219720,200007,Scalpel,Mold growth,2023-11-18
56865913,4733671883,200007,Tweezers,Cover damage,2023-06-06
66434170,6237986410,200029,Brush,Loose binding,2023-08-19
74691713,8389261633,200025,Glue,Aging and brittleness,2023-09-18
95532167,2532087275,200030,Binding Tape,Aging and brittleness,2023-09-13
78361736,3727553323,200007,Clamps,Water damage,2024-09-19
81245320,7120648219,200002,Scissors,Faded text,2023-03-30
65647752,9673075603,200002,Scissors,Torn pages,2023-04-29
79148175,5728212961,200025,Glue,Faded text,2023-03-22
22000785,2619064426,200007,Scissors,Loose binding,2024-09-22
90027153,5414934811,200016,Brush,Aging and brittleness,2023-09-25
61060253,6452632034,200025,Scissors,Cover damage,2023-07-26
30913694,2856912311,200007,Tweezers,Insect damage,2023-10-08
39695517,3724082218,200002,Glue,Water damage,2023-01-27
34452640,2904655848,200016,Glue,Staining,2023-09-15
29602976,9902212203,200002,Glue,Cover damage,2024-09-14
84522144,4178921767,200025,Scissors,Cover damage,2023-03-05
12825778,5326653672,200016,Glue,Loose binding,2023-04-01
84522164,3484940826,200014,Scissors,Insect damage,2024-09-04
36943029,4487713493,200002,Scissors,Loose binding,2023-11-27
42579128,4672932351,200014,Binding Tape,Insect damage,2024-12-22
76133560,7896890199,200012,Clamps,Dust accumulation,2024-07-09
25277626,5452315283,200025,Clamps,Dust accumulation,2023-11-14
61191358,3633406628,200007,Clamps,Faded text,2023-11-28
27374784,5517624300,200002,Scalpel,Insect damage,2024-10-19
51623105,3713303977,200029,Tweezers,Insect damage,2023-11-27
75084996,3527681259,200012,Brush,Torn pages,2024-05-23
74953924,5528025894,200012,Scalpel,Mold growth,2023-08-17
32617673,7055668580,200030,Scalpel,Dust accumulation,2024-02-13
60404939,7360706324,200002,Brush,Dust accumulation,2023-04-29
85701835,2918174243,200029,Scalpel,Mold growth,2023-06-20
64337099,7184482642,200028,Scissors,Aging and brittleness,2024-09-30
61584592,8838226047,200012,Binding Tape,Aging and brittleness,2023-06-06
45069522,5640137986,200016,Scalpel,Insect damage,2023-01-24
77444308,6157517272,200030,Scissors,Aging and brittleness,2024-12-25
91337941,9608500865,200016,Tweezers,Mold growth,2024-10-18
75478230,7166828724,200007,Scissors,Water damage,2023-05-04
96318677,2875806465,200025,Brush,Staining,2024-03-09
84653270,6304171283,200029,Glue,Staining,2024-11-17
51754209,1843620772,200025,Scissors,Insect damage,2023-12-02
61584610,4836397905,200014,Scalpel,Faded text,2024-11-02
32748777,4506543513,200002,Tweezers,Water damage,2024-10-03
52147446,1109296505,200016,Binding Tape,Water damage,2024-04-18
17413368,5266296454,200014,Scissors,Faded text,2023-09-06
82162941,9784589276,200029,Scalpel,Torn pages,2023-08-21
44676353,9709744793,200025,Tweezers,Aging and brittleness,2024-04-21
43365637,7715060088,200014,Scalpel,Mold growth,2024-07-21
18199814,3454579819,200002,Clamps,Torn pages,2024-08-31
40219911,2042838743,200012,Tweezers,Mold growth,2023-06-29
39826696,7983350684,200007,Binding Tape,Torn pages,2023-10-07
18199817,7567879021,200029,Brush,Cover damage,2024-09-09
30127388,3422049506,200030,Clamps,Faded text,2024-03-23
15971613,9173201048,200030,Clamps,Insect damage,2023-04-10
53064989,4987106692,200028,Brush,Dust accumulation,2024-11-03
95008031,8859206501,200029,Scalpel,Loose binding,2024-09-06
39433504,4556281983,200014,Brush,Insect damage,2023-12-30
37467431,3643310109,200028,Brush,Loose binding,2023-08-14
84129065,8399968665,200007,Scissors,Cover damage,2023-05-27
99071274,9754087147,200014,Brush,Insect damage,2023-07-04
76526891,7663190402,200028,Scissors,Dust accumulation,2024-06-27
95925551,9712365227,200028,Glue,Insect damage,2025-01-18
23311673,1468841326,200029,Binding Tape,Loose binding,2024-11-07
53589306,6140814901,200014,Tweezers,Cover damage,2025-01-09
24622402,9560239059,200007,Clamps,Water damage,2023-04-01
48608588,9393033969,200025,Brush,Faded text,2023-05-09
89503054,1734829138,200028,Clamps,Faded text,2023-08-01
98940242,6505423288,200030,Scissors,Staining,2023-08-25
58963282,1637402325,200030,Brush,Insect damage,2023-05-07
71808339,9733949640,200029,Scissors,Torn pages,2023-09-21
10597723,4684606859,200012,Brush,Dust accumulation,2024-09-09
39695708,1594080850,200028,Glue,Dust accumulation,2024-04-30
84784475,7708717689,200002,Glue,Dust accumulation,2024-11-04
